line_id,crm_invoice_id,product_id,quantity,unit_price,line_total
CRM-LN-005040,CRM-INV-01684,PROD-0083,3,251.46,754.38
CRM-LN-005041,CRM-INV-01684,PROD-0039,6,351.57,2109.42
CRM-LN-005042,CRM-INV-01685,PROD-0081,2,291.38,582.76
CRM-LN-005043,CRM-INV-01685,PROD-0083,2,251.46,502.92
CRM-LN-005044,CRM-INV-01685,PROD-0037,6,128.73,772.38
CRM-LN-005045,CRM-INV-01685,PROD-0058,8,378.28,3026.24
CRM-LN-005046,CRM-INV-01685,PROD-0097,1,304.44,304.44
CRM-LN-005047,CRM-INV-01686,PROD-0023,4,216.00,864.00
CRM-LN-005048,CRM-INV-01686,PROD-0070,7,64.42,450.94
CRM-LN-005049,CRM-INV-01686,PROD-0058,7,378.28,2647.96
CRM-LN-005050,CRM-INV-01687,PROD-0004,8,107.19,857.52
CRM-LN-005051,CRM-INV-01687,PROD-0036,7,148.18,1037.26
CRM-LN-005052,CRM-INV-01688,PROD-0064,8,386.95,3095.60
CRM-LN-005053,CRM-INV-01688,PROD-0050,3,422.65,1267.95
CRM-LN-005054,CRM-INV-01688,PROD-0080,7,150.28,1051.96
CRM-LN-005055,CRM-INV-01688,PROD-0065,8,482.41,3859.28
CRM-LN-005056,CRM-INV-01689,PROD-0041,4,216.65,866.60
CRM-LN-005057,CRM-INV-01689,PROD-0064,1,386.95,386.95
CRM-LN-005058,CRM-INV-01690,PROD-0001,7,33.55,234.85
CRM-LN-005059,CRM-INV-01690,PROD-0083,3,251.46,754.38
CRM-LN-005060,CRM-INV-01690,PROD-0088,4,328.26,1313.04
CRM-LN-005061,CRM-INV-01690,PROD-0048,1,226.38,226.38
CRM-LN-005062,CRM-INV-01690,PROD-0090,5,163.51,817.55
CRM-LN-005063,CRM-INV-01691,PROD-0097,7,304.44,2131.08
CRM-LN-005064,CRM-INV-01691,PROD-0049,6,339.40,2036.40
CRM-LN-005065,CRM-INV-01691,PROD-0088,8,328.26,2626.08
CRM-LN-005066,CRM-INV-01692,PROD-0022,5,311.47,1557.35
CRM-LN-005067,CRM-INV-01693,PROD-0048,5,226.38,1131.90
CRM-LN-005068,CRM-INV-01693,PROD-0033,3,450.15,1350.45
CRM-LN-005069,CRM-INV-01693,PROD-0068,7,207.38,1451.66
CRM-LN-005070,CRM-INV-01694,PROD-0046,5,276.04,1380.20
CRM-LN-005071,CRM-INV-01694,PROD-0024,4,363.40,1453.60
CRM-LN-005072,CRM-INV-01695,PROD-0095,5,107.90,539.50
CRM-LN-005073,CRM-INV-01695,PROD-0051,4,274.05,1096.20
CRM-LN-005074,CRM-INV-01695,PROD-0025,2,133.33,266.66
CRM-LN-005075,CRM-INV-01695,PROD-0044,7,246.34,1724.38
CRM-LN-005076,CRM-INV-01695,PROD-0022,5,311.47,1557.35
CRM-LN-005077,CRM-INV-01696,PROD-0024,6,363.40,2180.40
CRM-LN-005078,CRM-INV-01696,PROD-0093,8,163.71,1309.68
CRM-LN-005079,CRM-INV-01696,PROD-0023,6,216.00,1296.00
CRM-LN-005080,CRM-INV-01697,PROD-0076,4,358.04,1432.16
CRM-LN-005081,CRM-INV-01697,PROD-0089,4,60.13,240.52
CRM-LN-005082,CRM-INV-01697,PROD-0044,6,246.34,1478.04
CRM-LN-005083,CRM-INV-01697,PROD-0014,4,162.38,649.52
CRM-LN-005084,CRM-INV-01698,PROD-0091,7,283.43,1984.01
CRM-LN-005085,CRM-INV-01698,PROD-0048,6,226.38,1358.28
CRM-LN-005086,CRM-INV-01698,PROD-0004,8,107.19,857.52
CRM-LN-005087,CRM-INV-01698,PROD-0067,5,465.51,2327.55
CRM-LN-005088,CRM-INV-01698,PROD-0050,6,422.65,2535.90
CRM-LN-005089,CRM-INV-01699,PROD-0099,5,21.86,109.30
CRM-LN-005090,CRM-INV-01699,PROD-0034,4,233.28,933.12
CRM-LN-005091,CRM-INV-01699,PROD-0001,4,33.55,134.20
CRM-LN-005092,CRM-INV-01699,PROD-0040,2,216.21,432.42
CRM-LN-005093,CRM-INV-01700,PROD-0010,2,338.44,676.88
CRM-LN-005094,CRM-INV-01700,PROD-0062,8,76.22,609.76
CRM-LN-005095,CRM-INV-01700,PROD-0022,1,311.47,311.47
CRM-LN-005096,CRM-INV-01700,PROD-0026,6,447.94,2687.64
CRM-LN-005097,CRM-INV-01700,PROD-0075,4,66.19,264.76
CRM-LN-005098,CRM-INV-01701,PROD-0027,7,392.53,2747.71
CRM-LN-005099,CRM-INV-01701,PROD-0040,2,216.21,432.42
CRM-LN-005100,CRM-INV-01701,PROD-0042,5,203.90,1019.50
CRM-LN-005101,CRM-INV-01702,PROD-0026,2,447.94,895.88
CRM-LN-005102,CRM-INV-01702,PROD-0028,3,240.31,720.93
CRM-LN-005103,CRM-INV-01702,PROD-0047,4,450.44,1801.76
CRM-LN-005104,CRM-INV-01703,PROD-0013,4,291.02,1164.08
CRM-LN-005105,CRM-INV-01703,PROD-0055,8,173.52,1388.16
CRM-LN-005106,CRM-INV-01703,PROD-0041,1,216.65,216.65
CRM-LN-005107,CRM-INV-01703,PROD-0003,5,492.35,2461.75
CRM-LN-005108,CRM-INV-01703,PROD-0020,2,341.31,682.62
CRM-LN-005109,CRM-INV-01704,PROD-0005,21,13.45,282.45
CRM-LN-005110,CRM-INV-01705,PROD-0016,8,229.45,1835.60
CRM-LN-005111,CRM-INV-01705,PROD-0072,1,394.58,394.58
CRM-LN-005112,CRM-INV-01705,PROD-0078,3,390.70,1172.10
CRM-LN-005113,CRM-INV-01705,PROD-0097,8,304.44,2435.52
CRM-LN-005114,CRM-INV-01705,PROD-0001,5,33.55,167.75
CRM-LN-005115,CRM-INV-01706,PROD-0068,6,207.38,1244.28
CRM-LN-005116,CRM-INV-01706,PROD-0052,3,288.73,866.19
CRM-LN-005117,CRM-INV-01706,PROD-0018,6,334.54,2007.24
CRM-LN-005118,CRM-INV-01706,PROD-0072,7,394.58,2762.06
CRM-LN-005119,CRM-INV-01706,PROD-0054,1,141.18,141.18
CRM-LN-005120,CRM-INV-01707,PROD-0054,8,141.18,1129.44
CRM-LN-005121,CRM-INV-01707,PROD-0069,8,302.17,2417.36
CRM-LN-005122,CRM-INV-01707,PROD-0036,5,148.18,740.90
CRM-LN-005123,CRM-INV-01707,PROD-0022,3,311.47,934.41
CRM-LN-005124,CRM-INV-01707,PROD-0064,6,386.95,2321.70
CRM-LN-005125,CRM-INV-01708,PROD-0070,6,64.42,386.52
CRM-LN-005126,CRM-INV-01708,PROD-0094,7,168.04,1176.28
CRM-LN-005127,CRM-INV-01708,PROD-0047,6,450.44,2702.64
CRM-LN-005128,CRM-INV-01709,PROD-0065,3,482.41,1447.23
CRM-LN-005129,CRM-INV-01709,PROD-0039,2,351.57,703.14
CRM-LN-005130,CRM-INV-01710,PROD-0004,3,107.19,321.57
CRM-LN-005131,CRM-INV-01710,PROD-0001,1,33.55,33.55
CRM-LN-005132,CRM-INV-01710,PROD-0006,3,348.13,1044.39
CRM-LN-005133,CRM-INV-01711,PROD-0076,4,358.04,1432.16
CRM-LN-005134,CRM-INV-01711,PROD-0010,4,338.44,1353.76
CRM-LN-005135,CRM-INV-01712,PROD-0041,2,216.65,433.30
CRM-LN-005136,CRM-INV-01712,PROD-0027,1,392.53,392.53
CRM-LN-005137,CRM-INV-01712,PROD-0042,6,203.90,1223.40
CRM-LN-005138,CRM-INV-01713,PROD-0072,3,394.58,1183.74
CRM-LN-005139,CRM-INV-01713,PROD-0088,2,328.26,656.52
CRM-LN-005140,CRM-INV-01713,PROD-0037,5,128.73,643.65
CRM-LN-005141,CRM-INV-01713,PROD-0037,7,128.73,901.11
CRM-LN-005142,CRM-INV-01714,PROD-0019,25,150.93,3773.25
CRM-LN-005143,CRM-INV-01714,PROD-0089,17,51.11,868.87
CRM-LN-005144,CRM-INV-01714,PROD-0055,24,147.49,3539.76
CRM-LN-005145,CRM-INV-01714,PROD-0082,24,24.58,589.92
CRM-LN-005146,CRM-INV-01715,PROD-0020,1,341.31,341.31
CRM-LN-005147,CRM-INV-01715,PROD-0017,6,399.96,2399.76
CRM-LN-005148,CRM-INV-01715,PROD-0066,3,482.89,1448.67
CRM-LN-005149,CRM-INV-01715,PROD-0048,5,226.38,1131.90
CRM-LN-005150,CRM-INV-01716,PROD-0023,2,216.00,432.00
CRM-LN-005151,CRM-INV-01716,PROD-0095,3,107.90,323.70
CRM-LN-005152,CRM-INV-01717,PROD-0078,3,390.70,1172.10
CRM-LN-005153,CRM-INV-01717,PROD-0083,1,251.46,251.46
CRM-LN-005154,CRM-INV-01718,PROD-0049,1,339.40,339.40
CRM-LN-005155,CRM-INV-01719,PROD-0034,8,233.28,1866.24
CRM-LN-005156,CRM-INV-01719,PROD-0021,4,86.47,345.88
CRM-LN-005157,CRM-INV-01719,PROD-0092,8,175.43,1403.44
CRM-LN-005158,CRM-INV-01719,PROD-0045,1,380.44,380.44
CRM-LN-005159,CRM-INV-01720,PROD-0067,2,465.51,931.02
CRM-LN-005160,CRM-INV-01720,PROD-0086,8,56.52,452.16
CRM-LN-005161,CRM-INV-01720,PROD-0023,3,216.00,648.00
CRM-LN-005162,CRM-INV-01720,PROD-0045,8,380.44,3043.52
CRM-LN-005163,CRM-INV-01721,PROD-0072,5,394.58,1972.90
CRM-LN-005164,CRM-INV-01721,PROD-0062,3,76.22,228.66
CRM-LN-005165,CRM-INV-01721,PROD-0049,3,339.40,1018.20
CRM-LN-005166,CRM-INV-01722,PROD-0080,2,150.28,300.56
CRM-LN-005167,CRM-INV-01722,PROD-0066,8,482.89,3863.12
CRM-LN-005168,CRM-INV-01723,PROD-0094,2,168.04,336.08
CRM-LN-005169,CRM-INV-01723,PROD-0051,1,274.05,274.05
CRM-LN-005170,CRM-INV-01724,PROD-0016,8,229.45,1835.60
CRM-LN-005171,CRM-INV-01724,PROD-0023,2,216.00,432.00
CRM-LN-005172,CRM-INV-01724,PROD-0059,4,123.75,495.00
CRM-LN-005173,CRM-INV-01724,PROD-0026,8,447.94,3583.52
CRM-LN-005174,CRM-INV-01725,PROD-0084,3,180.06,540.18
CRM-LN-005175,CRM-INV-01725,PROD-0004,6,107.19,643.14
CRM-LN-005176,CRM-INV-01725,PROD-0024,3,363.40,1090.20
CRM-LN-005177,CRM-INV-01725,PROD-0020,4,341.31,1365.24
CRM-LN-005178,CRM-INV-01725,PROD-0095,7,107.90,755.30
CRM-LN-005179,CRM-INV-01726,PROD-0042,2,203.90,407.80
CRM-LN-005180,CRM-INV-01726,PROD-0082,5,28.92,144.60
CRM-LN-005181,CRM-INV-01726,PROD-0031,3,312.14,936.42
CRM-LN-005182,CRM-INV-01726,PROD-0031,3,312.14,936.42
CRM-LN-005183,CRM-INV-01727,PROD-0074,4,21.14,84.56
CRM-LN-005184,CRM-INV-01727,PROD-0041,5,216.65,1083.25
CRM-LN-005185,CRM-INV-01728,PROD-0095,8,107.90,863.20
CRM-LN-005186,CRM-INV-01728,PROD-0029,3,236.38,709.14
CRM-LN-005187,CRM-INV-01728,PROD-0051,5,274.05,1370.25
CRM-LN-005188,CRM-INV-01728,PROD-0032,1,221.97,221.97
CRM-LN-005189,CRM-INV-01729,PROD-0074,8,21.14,169.12
CRM-LN-005190,CRM-INV-01729,PROD-0079,2,145.17,290.34
CRM-LN-005191,CRM-INV-01729,PROD-0024,8,363.40,2907.20
CRM-LN-005192,CRM-INV-01730,PROD-0024,3,363.40,1090.20
CRM-LN-005193,CRM-INV-01731,PROD-0032,8,221.97,1775.76
CRM-LN-005194,CRM-INV-01731,PROD-0098,8,158.68,1269.44
CRM-LN-005195,CRM-INV-01731,PROD-0093,2,163.71,327.42
CRM-LN-005196,CRM-INV-01732,PROD-0018,4,334.54,1338.16
CRM-LN-005197,CRM-INV-01732,PROD-0017,3,399.96,1199.88
CRM-LN-005198,CRM-INV-01732,PROD-0004,2,107.19,214.38
CRM-LN-005199,CRM-INV-01733,PROD-0071,4,405.68,1622.72
CRM-LN-005200,CRM-INV-01734,PROD-0063,8,474.66,3797.28
CRM-LN-005201,CRM-INV-01734,PROD-0067,8,465.51,3724.08
CRM-LN-005202,CRM-INV-01734,PROD-0045,4,380.44,1521.76
CRM-LN-005203,CRM-INV-01734,PROD-0089,6,60.13,360.78
CRM-LN-005204,CRM-INV-01734,PROD-0086,6,56.52,339.12
CRM-LN-005205,CRM-INV-01735,PROD-0008,1,317.23,317.23
CRM-LN-005206,CRM-INV-01735,PROD-0026,1,447.94,447.94
CRM-LN-005207,CRM-INV-01735,PROD-0036,5,148.18,740.90
CRM-LN-005208,CRM-INV-01735,PROD-0031,7,312.14,2184.98
CRM-LN-005209,CRM-INV-01736,PROD-0042,2,203.90,407.80
CRM-LN-005210,CRM-INV-01736,PROD-0059,2,123.75,247.50
CRM-LN-005211,CRM-INV-01736,PROD-0045,3,380.44,1141.32
CRM-LN-005212,CRM-INV-01736,PROD-0027,2,392.53,785.06
CRM-LN-005213,CRM-INV-01736,PROD-0003,3,492.35,1477.05
CRM-LN-005214,CRM-INV-01737,PROD-0096,6,366.42,2198.52
CRM-LN-005215,CRM-INV-01737,PROD-0085,1,284.56,284.56
CRM-LN-005216,CRM-INV-01737,PROD-0012,5,343.50,1717.50
CRM-LN-005217,CRM-INV-01737,PROD-0026,8,447.94,3583.52
CRM-LN-005218,CRM-INV-01737,PROD-0036,4,148.18,592.72
CRM-LN-005219,CRM-INV-01738,PROD-0074,7,21.14,147.98
CRM-LN-005220,CRM-INV-01739,PROD-0064,2,386.95,773.90
CRM-LN-005221,CRM-INV-01739,PROD-0078,2,390.70,781.40
CRM-LN-005222,CRM-INV-01739,PROD-0019,7,177.57,1242.99
CRM-LN-005223,CRM-INV-01739,PROD-0007,3,191.65,574.95
CRM-LN-005224,CRM-INV-01739,PROD-0094,3,168.04,504.12
CRM-LN-005225,CRM-INV-01740,PROD-0053,8,80.81,646.48
CRM-LN-005226,CRM-INV-01740,PROD-0097,3,304.44,913.32
CRM-LN-005227,CRM-INV-01740,PROD-0007,2,191.65,383.30
CRM-LN-005228,CRM-INV-01740,PROD-0078,2,390.70,781.40
CRM-LN-005229,CRM-INV-01741,PROD-0017,3,399.96,1199.88
CRM-LN-005230,CRM-INV-01742,PROD-0058,3,378.28,1134.84
CRM-LN-005231,CRM-INV-01743,PROD-0098,8,158.68,1269.44
CRM-LN-005232,CRM-INV-01743,PROD-0032,4,221.97,887.88
CRM-LN-005233,CRM-INV-01743,PROD-0080,4,150.28,601.12
CRM-LN-005234,CRM-INV-01743,PROD-0005,5,15.82,79.10
CRM-LN-005235,CRM-INV-01743,PROD-0074,4,21.14,84.56
CRM-LN-005236,CRM-INV-01744,PROD-0002,3,368.34,1105.02
CRM-LN-005237,CRM-INV-01744,PROD-0059,5,123.75,618.75
CRM-LN-005238,CRM-INV-01744,PROD-0100,2,37.08,74.16
CRM-LN-005239,CRM-INV-01744,PROD-0020,5,341.31,1706.55
CRM-LN-005240,CRM-INV-01744,PROD-0023,2,216.00,432.00
CRM-LN-005241,CRM-INV-01745,PROD-0088,7,328.26,2297.82
CRM-LN-005242,CRM-INV-01745,PROD-0081,3,291.38,874.14
CRM-LN-005243,CRM-INV-01745,PROD-0044,1,246.34,246.34
CRM-LN-005244,CRM-INV-01745,PROD-0074,6,21.14,126.84
CRM-LN-005245,CRM-INV-01745,PROD-0018,3,334.54,1003.62
CRM-LN-005246,CRM-INV-01746,PROD-0076,4,358.04,1432.16
CRM-LN-005247,CRM-INV-01747,PROD-0093,22,139.15,3061.30
CRM-LN-005248,CRM-INV-01747,PROD-0009,30,309.47,9284.10
CRM-LN-005249,CRM-INV-01747,PROD-0001,16,28.52,456.32
CRM-LN-005250,CRM-INV-01748,PROD-0017,8,399.96,3199.68
CRM-LN-005251,CRM-INV-01748,PROD-0003,2,492.35,984.70
CRM-LN-005252,CRM-INV-01748,PROD-0030,8,494.13,3953.04
CRM-LN-005253,CRM-INV-01749,PROD-0046,6,276.04,1656.24
CRM-LN-005254,CRM-INV-01749,PROD-0070,6,64.42,386.52
CRM-LN-005255,CRM-INV-01749,PROD-0050,5,422.65,2113.25
CRM-LN-005256,CRM-INV-01749,PROD-0098,3,158.68,476.04
CRM-LN-005257,CRM-INV-01750,PROD-0096,3,366.42,1099.26
CRM-LN-005258,CRM-INV-01751,PROD-0055,2,173.52,347.04
CRM-LN-005259,CRM-INV-01752,PROD-0072,8,394.58,3156.64
CRM-LN-005260,CRM-INV-01752,PROD-0036,1,148.18,148.18
CRM-LN-005261,CRM-INV-01753,PROD-0093,2,163.71,327.42
CRM-LN-005262,CRM-INV-01753,PROD-0056,7,149.95,1049.65
CRM-LN-005263,CRM-INV-01753,PROD-0076,1,358.04,358.04
CRM-LN-005264,CRM-INV-01753,PROD-0053,4,80.81,323.24
CRM-LN-005265,CRM-INV-01754,PROD-0044,6,246.34,1478.04
CRM-LN-005266,CRM-INV-01755,PROD-0029,5,236.38,1181.90
CRM-LN-005267,CRM-INV-01756,PROD-0079,6,145.17,871.02
CRM-LN-005268,CRM-INV-01757,PROD-0073,8,335.84,2686.72
CRM-LN-005269,CRM-INV-01757,PROD-0048,7,226.38,1584.66
CRM-LN-005270,CRM-INV-01757,PROD-0040,2,216.21,432.42
CRM-LN-005271,CRM-INV-01757,PROD-0048,8,226.38,1811.04
CRM-LN-005272,CRM-INV-01758,PROD-0037,7,128.73,901.11
CRM-LN-005273,CRM-INV-01758,PROD-0023,4,216.00,864.00
CRM-LN-005274,CRM-INV-01758,PROD-0033,8,450.15,3601.20
CRM-LN-005275,CRM-INV-01759,PROD-0060,7,380.80,2665.60
CRM-LN-005276,CRM-INV-01759,PROD-0001,2,33.55,67.10
CRM-LN-005277,CRM-INV-01759,PROD-0006,1,348.13,348.13
CRM-LN-005278,CRM-INV-01760,PROD-0027,1,392.53,392.53
CRM-LN-005279,CRM-INV-01761,PROD-0071,4,405.68,1622.72
CRM-LN-005280,CRM-INV-01761,PROD-0013,8,291.02,2328.16
CRM-LN-005281,CRM-INV-01761,PROD-0052,5,288.73,1443.65
CRM-LN-005282,CRM-INV-01761,PROD-0098,2,158.68,317.36
CRM-LN-005283,CRM-INV-01762,PROD-0070,1,64.42,64.42
CRM-LN-005284,CRM-INV-01763,PROD-0058,2,378.28,756.56
CRM-LN-005285,CRM-INV-01763,PROD-0019,1,177.57,177.57
CRM-LN-005286,CRM-INV-01763,PROD-0093,2,163.71,327.42
CRM-LN-005287,CRM-INV-01764,PROD-0011,4,283.89,1135.56
CRM-LN-005288,CRM-INV-01764,PROD-0066,1,482.89,482.89
CRM-LN-005289,CRM-INV-01764,PROD-0053,8,80.81,646.48
CRM-LN-005290,CRM-INV-01764,PROD-0014,4,162.38,649.52
CRM-LN-005291,CRM-INV-01765,PROD-0011,1,283.89,283.89
CRM-LN-005292,CRM-INV-01765,PROD-0037,6,128.73,772.38
CRM-LN-005293,CRM-INV-01765,PROD-0068,5,207.38,1036.90
CRM-LN-005294,CRM-INV-01766,PROD-0023,2,216.00,432.00
CRM-LN-005295,CRM-INV-01766,PROD-0091,4,283.43,1133.72
CRM-LN-005296,CRM-INV-01766,PROD-0004,1,107.19,107.19
CRM-LN-005297,CRM-INV-01766,PROD-0073,7,335.84,2350.88
CRM-LN-005298,CRM-INV-01767,PROD-0087,6,284.26,1705.56
CRM-LN-005299,CRM-INV-01767,PROD-0058,7,378.28,2647.96
CRM-LN-005300,CRM-INV-01767,PROD-0091,7,283.43,1984.01
CRM-LN-005301,CRM-INV-01767,PROD-0077,5,483.25,2416.25
CRM-LN-005302,CRM-INV-01767,PROD-0064,1,386.95,386.95
CRM-LN-005303,CRM-INV-01768,PROD-0026,4,447.94,1791.76
CRM-LN-005304,CRM-INV-01768,PROD-0078,7,390.70,2734.90
CRM-LN-005305,CRM-INV-01768,PROD-0021,8,86.47,691.76
CRM-LN-005306,CRM-INV-01769,PROD-0056,3,149.95,449.85
CRM-LN-005307,CRM-INV-01769,PROD-0011,6,283.89,1703.34
CRM-LN-005308,CRM-INV-01769,PROD-0075,2,66.19,132.38
CRM-LN-005309,CRM-INV-01769,PROD-0068,4,207.38,829.52
CRM-LN-005310,CRM-INV-01770,PROD-0003,1,492.35,492.35
CRM-LN-005311,CRM-INV-01770,PROD-0008,5,317.23,1586.15
CRM-LN-005312,CRM-INV-01770,PROD-0052,7,288.73,2021.11
CRM-LN-005313,CRM-INV-01770,PROD-0055,2,173.52,347.04
CRM-LN-005314,CRM-INV-01771,PROD-0004,2,107.19,214.38
CRM-LN-005315,CRM-INV-01771,PROD-0015,1,309.23,309.23
CRM-LN-005316,CRM-INV-01771,PROD-0058,8,378.28,3026.24
CRM-LN-005317,CRM-INV-01771,PROD-0086,8,56.52,452.16
CRM-LN-005318,CRM-INV-01771,PROD-0016,5,229.45,1147.25
CRM-LN-005319,CRM-INV-01772,PROD-0075,4,66.19,264.76
CRM-LN-005320,CRM-INV-01772,PROD-0070,2,64.42,128.84
CRM-LN-005321,CRM-INV-01772,PROD-0092,5,175.43,877.15
CRM-LN-005322,CRM-INV-01773,PROD-0041,3,216.65,649.95
CRM-LN-005323,CRM-INV-01774,PROD-0005,5,15.82,79.10
CRM-LN-005324,CRM-INV-01774,PROD-0083,8,251.46,2011.68
CRM-LN-005325,CRM-INV-01774,PROD-0051,8,274.05,2192.40
CRM-LN-005326,CRM-INV-01774,PROD-0082,4,28.92,115.68
CRM-LN-005327,CRM-INV-01774,PROD-0083,2,251.46,502.92
CRM-LN-005328,CRM-INV-01775,PROD-0054,7,141.18,988.26
CRM-LN-005329,CRM-INV-01776,PROD-0053,7,80.81,565.67
CRM-LN-005330,CRM-INV-01777,PROD-0037,1,128.73,128.73
CRM-LN-005331,CRM-INV-01777,PROD-0063,8,474.66,3797.28
CRM-LN-005332,CRM-INV-01777,PROD-0074,5,21.14,105.70
CRM-LN-005333,CRM-INV-01777,PROD-0032,4,221.97,887.88
CRM-LN-005334,CRM-INV-01778,PROD-0024,4,363.40,1453.60
CRM-LN-005335,CRM-INV-01778,PROD-0095,5,107.90,539.50
CRM-LN-005336,CRM-INV-01778,PROD-0075,2,66.19,132.38
CRM-LN-005337,CRM-INV-01778,PROD-0079,8,145.17,1161.36
CRM-LN-005338,CRM-INV-01779,PROD-0022,7,311.47,2180.29
CRM-LN-005339,CRM-INV-01779,PROD-0085,3,284.56,853.68
CRM-LN-005340,CRM-INV-01779,PROD-0004,4,107.19,428.76
CRM-LN-005341,CRM-INV-01780,PROD-0022,2,311.47,622.94
CRM-LN-005342,CRM-INV-01780,PROD-0012,7,343.50,2404.50
CRM-LN-005343,CRM-INV-01780,PROD-0008,3,317.23,951.69
CRM-LN-005344,CRM-INV-01780,PROD-0085,1,284.56,284.56
CRM-LN-005345,CRM-INV-01780,PROD-0081,5,291.38,1456.90
CRM-LN-005346,CRM-INV-01781,PROD-0031,6,312.14,1872.84
CRM-LN-005347,CRM-INV-01782,PROD-0066,8,482.89,3863.12
CRM-LN-005348,CRM-INV-01782,PROD-0019,2,177.57,355.14
CRM-LN-005349,CRM-INV-01782,PROD-0011,8,283.89,2271.12
CRM-LN-005350,CRM-INV-01782,PROD-0003,5,492.35,2461.75
CRM-LN-005351,CRM-INV-01782,PROD-0085,1,284.56,284.56
CRM-LN-005352,CRM-INV-01783,PROD-0034,5,233.28,1166.40
CRM-LN-005353,CRM-INV-01783,PROD-0069,3,302.17,906.51
CRM-LN-005354,CRM-INV-01783,PROD-0021,2,86.47,172.94
CRM-LN-005355,CRM-INV-01783,PROD-0058,6,378.28,2269.68
CRM-LN-005356,CRM-INV-01784,PROD-0074,8,21.14,169.12
CRM-LN-005357,CRM-INV-01784,PROD-0065,6,482.41,2894.46
CRM-LN-005358,CRM-INV-01785,PROD-0008,1,317.23,317.23
CRM-LN-005359,CRM-INV-01785,PROD-0034,1,233.28,233.28
CRM-LN-005360,CRM-INV-01786,PROD-0024,16,308.89,4942.24
CRM-LN-005361,CRM-INV-01787,PROD-0052,2,288.73,577.46
CRM-LN-005362,CRM-INV-01787,PROD-0098,2,158.68,317.36
CRM-LN-005363,CRM-INV-01787,PROD-0021,8,86.47,691.76
CRM-LN-005364,CRM-INV-01787,PROD-0087,5,284.26,1421.30
CRM-LN-005365,CRM-INV-01787,PROD-0022,7,311.47,2180.29
CRM-LN-005366,CRM-INV-01788,PROD-0093,7,163.71,1145.97
CRM-LN-005367,CRM-INV-01788,PROD-0075,8,66.19,529.52
CRM-LN-005368,CRM-INV-01788,PROD-0086,1,56.52,56.52
CRM-LN-005369,CRM-INV-01788,PROD-0035,1,386.42,386.42
CRM-LN-005370,CRM-INV-01789,PROD-0034,2,233.28,466.56
CRM-LN-005371,CRM-INV-01790,PROD-0055,1,173.52,173.52
CRM-LN-005372,CRM-INV-01790,PROD-0064,4,386.95,1547.80
CRM-LN-005373,CRM-INV-01790,PROD-0023,8,216.00,1728.00
CRM-LN-005374,CRM-INV-01791,PROD-0029,6,236.38,1418.28
CRM-LN-005375,CRM-INV-01791,PROD-0093,7,163.71,1145.97
CRM-LN-005376,CRM-INV-01791,PROD-0046,2,276.04,552.08
CRM-LN-005377,CRM-INV-01791,PROD-0100,8,37.08,296.64
CRM-LN-005378,CRM-INV-01791,PROD-0075,7,66.19,463.33
CRM-LN-005379,CRM-INV-01792,PROD-0054,5,141.18,705.90
CRM-LN-005380,CRM-INV-01792,PROD-0079,7,145.17,1016.19
CRM-LN-005381,CRM-INV-01792,PROD-0050,4,422.65,1690.60
CRM-LN-005382,CRM-INV-01792,PROD-0093,5,163.71,818.55
CRM-LN-005383,CRM-INV-01792,PROD-0079,7,145.17,1016.19
CRM-LN-005384,CRM-INV-01793,PROD-0020,2,341.31,682.62
CRM-LN-005385,CRM-INV-01793,PROD-0057,1,137.35,137.35
CRM-LN-005386,CRM-INV-01793,PROD-0020,6,341.31,2047.86
CRM-LN-005387,CRM-INV-01794,PROD-0075,4,66.19,264.76
CRM-LN-005388,CRM-INV-01794,PROD-0081,7,291.38,2039.66
CRM-LN-005389,CRM-INV-01794,PROD-0036,3,148.18,444.54
CRM-LN-005390,CRM-INV-01795,PROD-0035,7,386.42,2704.94
CRM-LN-005391,CRM-INV-01795,PROD-0069,4,302.17,1208.68
CRM-LN-005392,CRM-INV-01796,PROD-0051,8,274.05,2192.40
CRM-LN-005393,CRM-INV-01796,PROD-0020,8,341.31,2730.48
CRM-LN-005394,CRM-INV-01796,PROD-0078,2,390.70,781.40
CRM-LN-005395,CRM-INV-01797,PROD-0012,5,343.50,1717.50
CRM-LN-005396,CRM-INV-01798,PROD-0046,3,276.04,828.12
CRM-LN-005397,CRM-INV-01798,PROD-0027,7,392.53,2747.71
CRM-LN-005398,CRM-INV-01799,PROD-0001,6,33.55,201.30
CRM-LN-005399,CRM-INV-01799,PROD-0024,4,363.40,1453.60
CRM-LN-005400,CRM-INV-01799,PROD-0006,5,348.13,1740.65
CRM-LN-005401,CRM-INV-01799,PROD-0042,2,203.90,407.80
CRM-LN-005402,CRM-INV-01800,PROD-0022,6,311.47,1868.82
CRM-LN-005403,CRM-INV-01801,PROD-0064,3,386.95,1160.85
CRM-LN-005404,CRM-INV-01801,PROD-0034,2,233.28,466.56
CRM-LN-005405,CRM-INV-01801,PROD-0079,2,145.17,290.34
CRM-LN-005406,CRM-INV-01802,PROD-0090,5,163.51,817.55
CRM-LN-005407,CRM-INV-01802,PROD-0036,1,148.18,148.18
CRM-LN-005408,CRM-INV-01803,PROD-0061,8,422.03,3376.24
CRM-LN-005409,CRM-INV-01804,PROD-0017,5,399.96,1999.80
CRM-LN-005410,CRM-INV-01804,PROD-0077,1,483.25,483.25
CRM-LN-005411,CRM-INV-01804,PROD-0070,1,64.42,64.42
