crm_invoice_id,customer_id,invoice_date,total_amount,status,synced_to_accounting,is_promotional
CRM-INV-00981,CUST-0161,2026-01-15,2504.15,Paid,TRUE,FALSE
CRM-INV-00982,CUST-0110,2026-01-15,1937.19,Paid,TRUE,FALSE
CRM-INV-00983,CUST-0078,2026-01-26,2396.94,Paid,TRUE,FALSE
CRM-INV-00984,CUST-0101,2026-01-05,5072.37,Open,TRUE,FALSE
CRM-INV-00985,CUST-0167,2026-01-04,1759.92,Open,TRUE,FALSE
CRM-INV-00986,CUST-0032,2026-01-24,6829.63,Open,TRUE,FALSE
CRM-INV-00987,CUST-0164,2026-01-28,1921.56,Open,TRUE,FALSE
CRM-INV-00988,CUST-0160,2026-01-23,719.11,Paid,TRUE,FALSE
CRM-INV-00989,CUST-0031,2026-01-17,887.88,Paid,TRUE,FALSE
CRM-INV-00990,CUST-0007,2026-01-27,5846.26,Open,TRUE,FALSE
CRM-INV-00991,CUST-0175,2026-01-15,5585.48,Paid,TRUE,FALSE
CRM-INV-00992,CUST-0075,2026-01-10,2864.32,Paid,TRUE,FALSE
CRM-INV-00993,CUST-0071,2026-01-13,4049.13,Paid,TRUE,FALSE
CRM-INV-00994,CUST-0145,2026-01-13,330.95,Paid,TRUE,FALSE
CRM-INV-00995,CUST-0167,2026-01-29,4678.87,Paid,TRUE,FALSE
CRM-INV-00996,CUST-0129,2026-01-07,3597.79,Paid,TRUE,FALSE
CRM-INV-00997,CUST-0185,2026-01-19,1660.25,Open,TRUE,FALSE
CRM-INV-00998,CUST-0166,2026-01-16,5919.79,Paid,TRUE,FALSE
CRM-INV-00999,CUST-0104,2026-01-03,321.57,Paid,TRUE,FALSE
CRM-INV-01000,CUST-0171,2026-01-04,3664.26,Open,TRUE,FALSE
CRM-INV-01001,CUST-0099,2026-01-25,2132.00,Paid,TRUE,FALSE
CRM-INV-01002,CUST-0096,2026-01-20,1296.00,Paid,TRUE,FALSE
CRM-INV-01003,CUST-0116,2026-01-13,2355.38,Paid,TRUE,FALSE
CRM-INV-01004,CUST-0174,2026-01-10,1943.62,Paid,TRUE,FALSE
CRM-INV-01005,CUST-0007,2026-01-21,392.53,Open,TRUE,FALSE
CRM-INV-01006,CUST-0002,2026-01-12,4570.10,Paid,TRUE,FALSE
CRM-INV-01007,CUST-0122,2026-01-17,4955.40,Open,TRUE,FALSE
CRM-INV-01008,CUST-0146,2026-01-03,2909.59,Paid,TRUE,FALSE
CRM-INV-01009,CUST-0014,2026-01-20,7556.29,Open,TRUE,FALSE
CRM-INV-01010,CUST-0020,2026-01-18,2741.07,Paid,TRUE,FALSE
CRM-INV-01011,CUST-0108,2026-01-09,1768.68,Paid,TRUE,FALSE
CRM-INV-01012,CUST-0188,2026-01-11,2497.12,Paid,TRUE,FALSE
CRM-INV-01013,CUST-0145,2026-01-29,6451.99,Open,TRUE,FALSE
CRM-INV-01014,CUST-0027,2026-01-02,5615.88,Paid,TRUE,FALSE
CRM-INV-01015,CUST-0015,2026-01-01,2443.45,Paid,TRUE,FALSE
CRM-INV-01016,CUST-0014,2026-01-13,5231.06,Paid,TRUE,FALSE
CRM-INV-01017,CUST-0158,2026-01-29,4097.46,Paid,TRUE,FALSE
CRM-INV-01018,CUST-0151,2026-01-01,1554.17,Open,TRUE,FALSE
CRM-INV-01019,CUST-0020,2026-01-02,540.78,Paid,TRUE,FALSE
CRM-INV-01020,CUST-0155,2026-01-21,2897.14,Paid,TRUE,FALSE
CRM-INV-01021,CUST-0032,2026-01-22,1692.20,Open,TRUE,FALSE
CRM-INV-01022,CUST-0053,2026-01-16,5020.39,Open,TRUE,FALSE
CRM-INV-01023,CUST-0063,2026-01-17,2229.68,Paid,TRUE,FALSE
CRM-INV-01024,CUST-0053,2026-01-30,2726.88,Paid,TRUE,FALSE
CRM-INV-01025,CUST-0186,2026-01-27,1371.36,Paid,TRUE,FALSE
CRM-INV-01026,CUST-0117,2026-01-31,3938.80,Open,TRUE,FALSE
CRM-INV-01027,CUST-0070,2026-01-09,6197.15,Paid,TRUE,FALSE
CRM-INV-01028,CUST-0058,2026-01-07,4363.69,Open,TRUE,FALSE
CRM-INV-01029,CUST-0156,2026-01-25,2961.94,Open,TRUE,FALSE
CRM-INV-01030,CUST-0187,2026-01-30,1136.66,Open,TRUE,FALSE
CRM-INV-01031,CUST-0174,2026-01-10,5299.75,Paid,TRUE,FALSE
CRM-INV-01032,CUST-0175,2026-01-31,2969.24,Paid,TRUE,FALSE
CRM-INV-01033,CUST-0071,2026-01-12,2750.11,Paid,TRUE,FALSE
CRM-INV-01034,CUST-0083,2026-01-27,2246.15,Paid,TRUE,FALSE
CRM-INV-01035,CUST-0092,2026-01-16,7935.35,Open,TRUE,FALSE
CRM-INV-01036,CUST-0071,2026-01-09,3639.81,Paid,TRUE,FALSE
CRM-INV-01037,CUST-0048,2026-01-22,5958.48,Paid,TRUE,FALSE
CRM-INV-01038,CUST-0012,2026-01-20,3468.40,Paid,TRUE,FALSE
CRM-INV-01039,CUST-0020,2026-01-08,3521.22,Paid,TRUE,FALSE
CRM-INV-01040,CUST-0110,2026-01-29,4414.61,Open,TRUE,FALSE
CRM-INV-01041,CUST-0096,2026-01-16,2409.75,Open,TRUE,FALSE
CRM-INV-01042,CUST-0152,2026-01-01,1562.80,Open,TRUE,FALSE
CRM-INV-01043,CUST-0131,2026-01-23,3677.98,Open,TRUE,FALSE
CRM-INV-01044,CUST-0058,2026-01-19,6361.78,Paid,TRUE,FALSE
CRM-INV-01045,CUST-0050,2026-01-27,6455.90,Paid,TRUE,FALSE
CRM-INV-01046,CUST-0114,2026-01-24,6619.28,Paid,TRUE,FALSE
CRM-INV-01047,CUST-0108,2026-01-08,5438.06,Paid,TRUE,FALSE
CRM-INV-01048,CUST-0021,2026-01-14,5689.07,Paid,TRUE,FALSE
CRM-INV-01049,CUST-0031,2026-01-14,2402.24,Open,TRUE,FALSE
CRM-INV-01050,CUST-0007,2026-01-23,4395.55,Open,TRUE,FALSE
CRM-INV-01051,CUST-0091,2026-01-05,3400.57,Open,TRUE,FALSE
CRM-INV-01052,CUST-0012,2026-01-03,5734.30,Paid,TRUE,FALSE
CRM-INV-01053,CUST-0123,2026-01-23,831.54,Paid,TRUE,FALSE
CRM-INV-01054,CUST-0002,2026-01-19,6717.66,Paid,TRUE,FALSE
CRM-INV-01055,CUST-0127,2026-01-11,2350.88,Paid,TRUE,FALSE
CRM-INV-01056,CUST-0099,2026-01-11,609.17,Paid,TRUE,FALSE
CRM-INV-01057,CUST-0072,2026-01-19,7399.37,Paid,TRUE,FALSE
CRM-INV-01058,CUST-0044,2026-01-10,3607.19,Paid,TRUE,FALSE
CRM-INV-01059,CUST-0131,2026-01-25,364.87,Paid,TRUE,FALSE
CRM-INV-01060,CUST-0007,2026-01-12,2245.43,Paid,TRUE,FALSE
CRM-INV-01061,CUST-0117,2026-01-10,1938.56,Paid,TRUE,TRUE
CRM-INV-01062,CUST-0111,2026-01-16,1878.94,Open,TRUE,FALSE
CRM-INV-01063,CUST-0057,2026-01-24,611.70,Paid,TRUE,FALSE
CRM-INV-01064,CUST-0071,2026-01-15,4259.29,Open,TRUE,FALSE
CRM-INV-01065,CUST-0161,2026-01-01,3287.30,Paid,TRUE,FALSE
CRM-INV-01066,CUST-0039,2026-01-16,5102.63,Paid,TRUE,TRUE
CRM-INV-01067,CUST-0023,2026-01-31,6230.94,Paid,TRUE,FALSE
CRM-INV-01068,CUST-0177,2026-01-09,3598.70,Paid,TRUE,FALSE
CRM-INV-01069,CUST-0162,2026-01-13,5440.88,Paid,TRUE,FALSE
CRM-INV-01070,CUST-0170,2026-01-14,1728.00,Open,TRUE,FALSE
CRM-INV-01071,CUST-0170,2026-01-04,2291.50,Open,TRUE,FALSE
CRM-INV-01072,CUST-0126,2026-01-20,3475.48,Paid,TRUE,FALSE
CRM-INV-01073,CUST-0083,2026-01-09,2970.77,Open,TRUE,FALSE
CRM-INV-01074,CUST-0069,2026-01-16,1976.02,Paid,TRUE,FALSE
CRM-INV-01075,CUST-0147,2026-01-29,1282.84,Open,TRUE,FALSE
CRM-INV-01076,CUST-0158,2026-01-20,1242.47,Open,TRUE,FALSE
CRM-INV-01077,CUST-0086,2026-01-30,2085.82,Paid,TRUE,FALSE
CRM-INV-01078,CUST-0051,2026-01-06,4562.68,Open,TRUE,FALSE
CRM-INV-01079,CUST-0010,2026-01-28,608.88,Paid,TRUE,FALSE
CRM-INV-01080,CUST-0125,2026-01-02,1072.41,Paid,TRUE,FALSE
CRM-INV-01081,CUST-0177,2026-01-08,772.84,Open,TRUE,FALSE
CRM-INV-01082,CUST-0097,2026-01-21,5429.01,Open,TRUE,FALSE
CRM-INV-01083,CUST-0139,2026-01-20,2703.79,Open,TRUE,FALSE
CRM-INV-01084,CUST-0109,2026-01-17,5378.94,Paid,TRUE,TRUE
CRM-INV-01085,CUST-0026,2026-01-09,5491.92,Open,TRUE,FALSE
CRM-INV-01086,CUST-0137,2026-01-17,3048.05,Open,TRUE,FALSE
CRM-INV-01087,CUST-0196,2026-01-18,1513.12,Paid,TRUE,FALSE
CRM-INV-01088,CUST-0007,2026-01-13,2422.12,Paid,TRUE,FALSE
CRM-INV-01089,CUST-0086,2026-01-05,6678.99,Paid,TRUE,TRUE
CRM-INV-01090,CUST-0126,2026-01-19,3161.51,Paid,TRUE,FALSE
CRM-INV-01091,CUST-0146,2026-01-25,5688.89,Paid,TRUE,FALSE
CRM-INV-01092,CUST-0087,2026-01-27,515.83,Open,TRUE,FALSE
CRM-INV-01093,CUST-0069,2026-01-23,2950.88,Paid,TRUE,FALSE
CRM-INV-01094,CUST-0167,2026-01-08,5148.84,Paid,TRUE,FALSE
CRM-INV-01095,CUST-0097,2026-01-05,172.94,Paid,TRUE,FALSE
CRM-INV-01096,CUST-0113,2026-01-28,110.74,Paid,TRUE,FALSE
CRM-INV-01097,CUST-0161,2026-01-26,5135.56,Open,TRUE,FALSE
CRM-INV-01098,CUST-0174,2026-01-09,5851.83,Paid,TRUE,FALSE
CRM-INV-01099,CUST-0065,2026-01-16,5035.40,Paid,TRUE,FALSE
CRM-INV-01100,CUST-0039,2026-01-16,167.75,Open,TRUE,FALSE
CRM-INV-01101,CUST-0052,2026-01-23,2417.36,Paid,TRUE,FALSE
CRM-INV-01102,CUST-0016,2026-01-20,4130.35,Open,TRUE,FALSE
CRM-INV-01103,CUST-0071,2026-01-10,4731.53,Paid,TRUE,FALSE
CRM-INV-01104,CUST-0056,2026-01-09,3266.28,Paid,TRUE,FALSE
CRM-INV-01105,CUST-0198,2026-01-28,4609.11,Open,TRUE,FALSE
CRM-INV-01106,CUST-0158,2026-01-05,2693.06,Paid,TRUE,FALSE
CRM-INV-01107,CUST-0014,2026-01-05,5582.91,Paid,TRUE,FALSE
CRM-INV-01108,CUST-0099,2026-01-23,6150.82,Open,TRUE,FALSE
CRM-INV-01109,CUST-0163,2026-01-27,4099.19,Paid,TRUE,FALSE
CRM-INV-01110,CUST-0143,2026-01-29,5031.04,Open,TRUE,FALSE
CRM-INV-01111,CUST-0055,2026-01-20,7364.15,Paid,TRUE,FALSE
CRM-INV-01112,CUST-0080,2026-01-11,1131.90,Paid,TRUE,FALSE
CRM-INV-01113,CUST-0004,2026-01-20,2364.83,Open,TRUE,FALSE
CRM-INV-01114,CUST-0181,2026-01-09,1715.96,Open,TRUE,FALSE
CRM-INV-01115,CUST-0162,2026-01-15,2877.33,Open,TRUE,FALSE
CRM-INV-01116,CUST-0046,2026-01-28,2216.68,Paid,TRUE,FALSE
CRM-INV-01117,CUST-0182,2026-01-02,12353.86,Open,FALSE,FALSE
CRM-INV-01118,CUST-0086,2026-01-27,3464.04,Open,TRUE,FALSE
CRM-INV-01119,CUST-0104,2026-01-14,1456.32,Open,TRUE,FALSE
CRM-INV-01120,CUST-0129,2026-01-05,1581.74,Paid,TRUE,FALSE
CRM-INV-01121,CUST-0105,2026-01-06,1081.05,Paid,TRUE,FALSE
CRM-INV-01122,CUST-0031,2026-01-11,5075.90,Open,TRUE,FALSE
CRM-INV-01123,CUST-0048,2026-01-11,2251.34,Open,TRUE,FALSE
CRM-INV-01124,CUST-0064,2026-01-10,1315.47,Paid,TRUE,FALSE
CRM-INV-01125,CUST-0074,2026-01-06,2997.13,Open,TRUE,FALSE
CRM-INV-01126,CUST-0046,2026-01-10,4622.60,Paid,TRUE,FALSE
CRM-INV-01127,CUST-0090,2026-01-25,5657.59,Paid,TRUE,FALSE
CRM-INV-01128,CUST-0180,2026-01-31,6271.16,Paid,TRUE,FALSE
CRM-INV-01129,CUST-0162,2026-01-06,6693.78,Paid,TRUE,FALSE
CRM-INV-01130,CUST-0027,2026-01-21,4817.58,Paid,TRUE,FALSE
CRM-INV-01131,CUST-0026,2026-01-06,2095.47,Paid,TRUE,FALSE
CRM-INV-01132,CUST-0158,2026-01-15,3761.52,Paid,TRUE,FALSE
CRM-INV-01133,CUST-0103,2026-01-10,10376.73,Paid,FALSE,FALSE
CRM-INV-01134,CUST-0110,2026-01-25,5349.64,Paid,TRUE,TRUE
CRM-INV-01135,CUST-0077,2026-01-29,5093.25,Open,TRUE,FALSE
CRM-INV-01136,CUST-0118,2026-01-13,977.43,Paid,TRUE,FALSE
CRM-INV-01137,CUST-0045,2026-01-10,2400.13,Open,TRUE,FALSE
CRM-INV-01138,CUST-0040,2026-01-22,6177.62,Paid,TRUE,FALSE
CRM-INV-01139,CUST-0121,2026-01-22,3758.46,Paid,TRUE,FALSE
CRM-INV-01140,CUST-0084,2026-01-29,5976.91,Paid,TRUE,FALSE
CRM-INV-01141,CUST-0172,2026-01-24,3292.92,Paid,TRUE,FALSE
CRM-INV-01142,CUST-0193,2026-01-13,1005.84,Paid,TRUE,FALSE
CRM-INV-01143,CUST-0049,2026-01-02,4521.99,Paid,TRUE,FALSE
CRM-INV-01144,CUST-0047,2026-01-14,4024.85,Paid,TRUE,FALSE
CRM-INV-01145,CUST-0108,2026-01-06,1309.70,Paid,TRUE,FALSE
CRM-INV-01146,CUST-0188,2026-01-04,4529.03,Paid,TRUE,FALSE
CRM-INV-01147,CUST-0168,2026-01-31,6226.67,Paid,TRUE,FALSE
CRM-INV-01148,CUST-0200,2026-01-16,13318.62,Open,TRUE,TRUE
CRM-INV-01149,CUST-0173,2026-01-03,1618.45,Paid,TRUE,FALSE
CRM-INV-01150,CUST-0158,2026-01-24,6547.49,Paid,TRUE,FALSE
CRM-INV-01151,CUST-0154,2026-01-22,4404.61,Paid,TRUE,FALSE
CRM-INV-01152,CUST-0046,2026-01-10,2762.43,Paid,TRUE,FALSE
CRM-INV-01153,CUST-0092,2026-01-24,2115.19,Paid,TRUE,FALSE
CRM-INV-01154,CUST-0022,2026-01-18,1199.88,Paid,TRUE,FALSE
CRM-INV-01155,CUST-0111,2026-01-29,4628.36,Paid,TRUE,FALSE
CRM-INV-01156,CUST-0084,2026-01-12,355.14,Paid,TRUE,FALSE
CRM-INV-01157,CUST-0186,2026-01-03,2836.29,Open,TRUE,FALSE
CRM-INV-01158,CUST-0066,2026-01-24,299.90,Open,TRUE,FALSE
CRM-INV-01159,CUST-0147,2026-01-09,2451.85,Paid,TRUE,FALSE
CRM-INV-01160,CUST-0112,2026-01-09,2883.08,Open,TRUE,FALSE
CRM-INV-01161,CUST-0174,2026-01-10,1050.92,Paid,TRUE,FALSE
CRM-INV-01162,CUST-0119,2026-01-20,3101.04,Paid,TRUE,FALSE
CRM-INV-01163,CUST-0157,2026-01-10,3390.78,Paid,TRUE,FALSE
CRM-INV-01164,CUST-0114,2026-01-05,2211.33,Paid,TRUE,FALSE
CRM-INV-01165,CUST-0147,2026-01-31,2331.04,Paid,TRUE,FALSE
CRM-INV-01166,CUST-0089,2026-01-03,3956.37,Open,TRUE,FALSE
CRM-INV-01167,CUST-0116,2026-01-22,18245.35,Paid,FALSE,FALSE
CRM-INV-01168,CUST-0196,2026-01-01,6248.13,Paid,TRUE,FALSE
CRM-INV-01169,CUST-0032,2026-01-04,3308.41,Paid,TRUE,FALSE
CRM-INV-01170,CUST-0091,2026-01-25,2005.80,Paid,TRUE,FALSE
CRM-INV-01171,CUST-0171,2026-01-29,2126.52,Paid,TRUE,FALSE
CRM-INV-01172,CUST-0116,2026-01-06,1644.95,Open,TRUE,FALSE
CRM-INV-01173,CUST-0168,2026-01-06,2958.55,Open,TRUE,FALSE
CRM-INV-01174,CUST-0106,2026-01-07,601.12,Paid,TRUE,FALSE
CRM-INV-01175,CUST-0159,2026-01-17,3382.75,Open,TRUE,FALSE
CRM-INV-01176,CUST-0084,2026-01-20,3148.28,Open,TRUE,FALSE
CRM-INV-01177,CUST-0006,2026-01-24,6208.42,Open,TRUE,FALSE
CRM-INV-01178,CUST-0052,2026-01-11,536.92,Paid,TRUE,FALSE
CRM-INV-01179,CUST-0118,2026-01-08,5932.30,Paid,TRUE,FALSE
CRM-INV-01180,CUST-0018,2026-01-01,2297.82,Open,TRUE,FALSE
CRM-INV-01181,CUST-0121,2026-01-28,4109.87,Open,TRUE,FALSE
CRM-INV-01182,CUST-0016,2026-01-10,5067.27,Paid,TRUE,FALSE
CRM-INV-01183,CUST-0068,2026-01-25,21660.68,Open,TRUE,TRUE
CRM-INV-01184,CUST-0054,2026-01-09,861.04,Paid,TRUE,FALSE
CRM-INV-01185,CUST-0182,2026-01-16,2753.90,Paid,TRUE,FALSE
CRM-INV-01186,CUST-0085,2026-01-26,3456.04,Paid,TRUE,FALSE
CRM-INV-01187,CUST-0074,2026-01-01,2235.43,Paid,TRUE,FALSE
CRM-INV-01188,CUST-0184,2026-01-06,6853.92,Open,TRUE,FALSE
CRM-INV-01189,CUST-0066,2026-01-21,759.71,Paid,TRUE,FALSE
CRM-INV-01190,CUST-0004,2026-01-09,2515.95,Paid,TRUE,FALSE
CRM-INV-01191,CUST-0129,2026-01-11,6735.08,Paid,TRUE,FALSE
CRM-INV-01192,CUST-0017,2026-01-11,1573.98,Paid,TRUE,FALSE
CRM-INV-01193,CUST-0200,2026-01-24,720.24,Paid,TRUE,FALSE
CRM-INV-01194,CUST-0118,2026-01-19,1465.68,Open,TRUE,FALSE
CRM-INV-01195,CUST-0094,2026-01-22,577.46,Open,TRUE,FALSE
CRM-INV-01196,CUST-0130,2026-01-03,4692.56,Paid,TRUE,FALSE
CRM-INV-01197,CUST-0190,2026-01-06,4169.04,Open,TRUE,FALSE
CRM-INV-01198,CUST-0069,2026-01-18,3709.88,Paid,TRUE,FALSE
CRM-INV-01199,CUST-0059,2026-01-08,6350.03,Paid,TRUE,FALSE
CRM-INV-01200,CUST-0022,2026-01-16,10340.88,Paid,FALSE,FALSE
CRM-INV-01201,CUST-0077,2026-01-19,463.33,Open,TRUE,FALSE
CRM-INV-01202,CUST-0029,2026-01-24,5311.47,Paid,TRUE,FALSE
CRM-INV-01203,CUST-0127,2026-01-21,5858.61,Open,TRUE,FALSE
CRM-INV-01204,CUST-0077,2026-01-09,5806.11,Paid,TRUE,FALSE
CRM-INV-01205,CUST-0131,2026-01-16,6557.43,Paid,TRUE,FALSE
CRM-INV-01206,CUST-0176,2026-01-18,901.38,Paid,TRUE,FALSE
CRM-INV-01207,CUST-0129,2026-01-10,1567.46,Paid,TRUE,FALSE
CRM-INV-01208,CUST-0040,2026-01-11,1867.72,Paid,TRUE,FALSE
CRM-INV-01209,CUST-0041,2026-01-11,5924.91,Paid,TRUE,FALSE
CRM-INV-01210,CUST-0187,2026-01-12,4216.80,Paid,TRUE,FALSE
CRM-INV-01211,CUST-0104,2026-01-02,5378.92,Paid,TRUE,FALSE
CRM-INV-01212,CUST-0096,2026-01-01,3952.72,Open,TRUE,FALSE
CRM-INV-01213,CUST-0028,2026-01-03,1828.50,Open,TRUE,FALSE
CRM-INV-01214,CUST-0152,2026-01-16,630.36,Paid,FALSE,FALSE
CRM-INV-01215,CUST-0181,2026-01-16,1671.72,Paid,TRUE,FALSE
CRM-INV-01216,CUST-0088,2026-01-09,5494.73,Open,TRUE,FALSE
CRM-INV-01217,CUST-0039,2026-01-19,1423.12,Paid,TRUE,FALSE
CRM-INV-01218,CUST-0140,2026-01-25,2702.11,Open,TRUE,FALSE
CRM-INV-01219,CUST-0180,2026-01-23,7249.60,Paid,TRUE,FALSE
CRM-INV-01220,CUST-0118,2026-01-12,3358.93,Paid,TRUE,FALSE
CRM-INV-01221,CUST-0110,2026-01-13,6630.36,Open,TRUE,FALSE
CRM-INV-01222,CUST-0126,2026-01-10,3444.19,Open,TRUE,FALSE
CRM-INV-01223,CUST-0023,2026-01-19,2528.02,Paid,TRUE,FALSE
CRM-INV-01224,CUST-0190,2026-01-05,3390.33,Open,TRUE,FALSE
CRM-INV-01225,CUST-0103,2026-01-19,2145.48,Paid,TRUE,FALSE
CRM-INV-01226,CUST-0067,2026-01-28,2814.50,Paid,TRUE,FALSE
CRM-INV-01227,CUST-0052,2026-01-25,4024.75,Open,TRUE,FALSE
CRM-INV-01228,CUST-0139,2026-01-12,1223.40,Open,TRUE,FALSE
CRM-INV-01229,CUST-0169,2026-01-07,1922.31,Paid,TRUE,FALSE
CRM-INV-01230,CUST-0056,2026-01-25,935.67,Paid,TRUE,FALSE
CRM-INV-01231,CUST-0191,2026-01-28,3365.64,Paid,TRUE,FALSE
CRM-INV-01232,CUST-0053,2026-01-25,3057.28,Paid,TRUE,FALSE
CRM-INV-01233,CUST-0126,2026-01-24,20393.67,Paid,TRUE,TRUE
CRM-INV-01234,CUST-0117,2026-01-01,2375.80,Paid,TRUE,FALSE
CRM-INV-01235,CUST-0026,2026-01-12,2170.43,Paid,TRUE,FALSE
CRM-INV-01236,CUST-0100,2026-01-29,5180.29,Paid,TRUE,FALSE
CRM-INV-01237,CUST-0033,2026-01-17,2835.00,Paid,TRUE,FALSE
CRM-INV-01238,CUST-0054,2026-01-28,2837.95,Open,TRUE,FALSE
CRM-INV-01239,CUST-0039,2026-01-24,987.35,Paid,TRUE,FALSE
CRM-INV-01240,CUST-0079,2026-01-13,1937.39,Open,TRUE,FALSE
CRM-INV-01241,CUST-0009,2026-01-24,531.75,Open,TRUE,FALSE
CRM-INV-01242,CUST-0185,2026-01-17,2382.98,Open,TRUE,FALSE
CRM-INV-01243,CUST-0024,2026-01-14,2473.84,Paid,TRUE,FALSE
CRM-INV-01244,CUST-0107,2026-01-28,7042.34,Paid,TRUE,FALSE
CRM-INV-01245,CUST-0094,2026-01-31,5236.99,Open,TRUE,FALSE
CRM-INV-01246,CUST-0037,2026-01-08,732.84,Open,TRUE,FALSE
CRM-INV-01247,CUST-0073,2026-01-29,7375.18,Open,TRUE,FALSE
CRM-INV-01248,CUST-0034,2026-01-11,3601.65,Open,TRUE,FALSE
CRM-INV-01249,CUST-0047,2026-01-01,965.34,Paid,TRUE,FALSE
CRM-INV-01250,CUST-0003,2026-01-19,3522.50,Paid,TRUE,FALSE
CRM-INV-01251,CUST-0031,2026-01-24,4520.28,Open,TRUE,FALSE
CRM-INV-01252,CUST-0125,2026-01-25,3738.02,Open,TRUE,FALSE
CRM-INV-01253,CUST-0033,2026-01-04,1394.75,Paid,TRUE,FALSE
CRM-INV-01254,CUST-0089,2026-01-10,3553.61,Open,TRUE,FALSE
CRM-INV-01255,CUST-0051,2026-01-24,2771.00,Paid,TRUE,FALSE
CRM-INV-01256,CUST-0178,2026-01-31,4055.54,Paid,TRUE,FALSE
CRM-INV-01257,CUST-0157,2026-01-14,1591.83,Paid,TRUE,FALSE
CRM-INV-01258,CUST-0134,2026-01-14,6275.35,Paid,TRUE,FALSE
CRM-INV-01259,CUST-0188,2026-01-20,4362.16,Paid,TRUE,FALSE
CRM-INV-01260,CUST-0041,2026-01-21,4226.32,Open,TRUE,FALSE
CRM-INV-01261,CUST-0032,2026-01-24,6569.63,Paid,TRUE,FALSE
CRM-INV-01262,CUST-0135,2026-01-04,5865.72,Open,TRUE,FALSE
CRM-INV-01263,CUST-0194,2026-01-30,4557.26,Paid,TRUE,FALSE
CRM-INV-01264,CUST-0044,2026-01-29,5824.28,Open,TRUE,FALSE
CRM-INV-01265,CUST-0111,2026-01-14,57.84,Open,TRUE,FALSE
CRM-INV-01266,CUST-0072,2026-01-27,21848.10,Open,TRUE,TRUE
CRM-INV-01267,CUST-0022,2026-01-01,1403.44,Paid,TRUE,FALSE
CRM-INV-01268,CUST-0127,2026-01-08,2344.97,Paid,TRUE,FALSE
CRM-INV-01269,CUST-0165,2026-01-31,42.28,Paid,TRUE,FALSE
CRM-INV-01270,CUST-0196,2026-01-08,3780.90,Open,TRUE,FALSE
CRM-INV-01271,CUST-0147,2026-01-28,3570.99,Paid,TRUE,FALSE
CRM-INV-01272,CUST-0106,2026-01-26,1344.32,Open,TRUE,FALSE
CRM-INV-01273,CUST-0065,2026-01-12,9002.65,Paid,FALSE,FALSE
CRM-INV-01274,CUST-0163,2026-01-09,3110.48,Open,TRUE,FALSE
CRM-INV-01275,CUST-0200,2026-01-27,3357.02,Paid,TRUE,FALSE
CRM-INV-01276,CUST-0190,2026-01-26,1665.29,Paid,TRUE,FALSE
CRM-INV-01277,CUST-0081,2026-01-20,6724.98,Paid,TRUE,FALSE
CRM-INV-01278,CUST-0113,2026-01-29,3766.84,Paid,TRUE,FALSE
CRM-INV-01279,CUST-0080,2026-01-30,5579.35,Open,TRUE,FALSE
CRM-INV-01280,CUST-0038,2026-01-23,3480.47,Open,TRUE,FALSE
CRM-INV-01281,CUST-0189,2026-01-27,1243.29,Paid,TRUE,FALSE
CRM-INV-01282,CUST-0040,2026-01-22,2690.92,Paid,TRUE,FALSE
CRM-INV-01283,CUST-0056,2026-01-05,216.32,Open,TRUE,FALSE
CRM-INV-01284,CUST-0157,2026-01-16,6105.38,Open,TRUE,FALSE
CRM-INV-01285,CUST-0181,2026-01-26,4864.08,Paid,TRUE,FALSE
CRM-INV-01286,CUST-0020,2026-01-31,1722.11,Paid,TRUE,FALSE
CRM-INV-01287,CUST-0130,2026-01-23,4146.52,Paid,TRUE,FALSE
CRM-INV-01288,CUST-0148,2026-01-27,990.00,Paid,TRUE,FALSE
CRM-INV-01289,CUST-0112,2026-01-03,4333.38,Open,TRUE,FALSE
CRM-INV-01290,CUST-0123,2026-01-28,4004.88,Paid,TRUE,FALSE
CRM-INV-01291,CUST-0187,2026-01-01,5202.62,Paid,TRUE,FALSE
CRM-INV-01292,CUST-0146,2026-01-26,12474.67,Open,TRUE,TRUE
CRM-INV-01293,CUST-0092,2026-01-19,74.16,Paid,TRUE,FALSE
CRM-INV-01294,CUST-0136,2026-01-14,1338.07,Open,TRUE,FALSE
CRM-INV-01295,CUST-0008,2026-01-21,3382.24,Open,TRUE,FALSE
CRM-INV-01296,CUST-0098,2026-01-23,5543.30,Open,TRUE,FALSE
CRM-INV-01297,CUST-0128,2026-01-03,3424.72,Paid,TRUE,FALSE
CRM-INV-01298,CUST-0166,2026-01-21,1970.72,Open,TRUE,FALSE
CRM-INV-01299,CUST-0135,2026-01-09,390.70,Open,TRUE,FALSE
CRM-INV-01300,CUST-0016,2026-01-22,1107.91,Paid,TRUE,FALSE
CRM-INV-01301,CUST-0008,2026-01-26,6388.40,Open,TRUE,FALSE
CRM-INV-01302,CUST-0040,2026-01-20,1922.70,Open,TRUE,FALSE
CRM-INV-01303,CUST-0114,2026-01-01,4145.87,Open,TRUE,FALSE
CRM-INV-01304,CUST-0128,2026-01-07,4769.07,Paid,TRUE,FALSE
CRM-INV-01305,CUST-0062,2026-01-31,6129.05,Open,TRUE,FALSE
CRM-INV-01306,CUST-0024,2026-01-22,3441.80,Paid,TRUE,FALSE
CRM-INV-01307,CUST-0196,2026-01-07,4739.57,Paid,TRUE,FALSE
CRM-INV-01308,CUST-0126,2026-01-04,5902.51,Open,TRUE,FALSE
