recon_id,crm_invoice_id,acct_invoice_id,match_status,crm_amount,acct_amount,variance_amount,variance_reason
REC-00897,CRM-INV-00897,ACCT-INV-00897,Matched,3129.25,3129.25,0.00,
REC-00898,CRM-INV-00898,ACCT-INV-00898,Matched,3382.75,3382.75,0.00,
REC-00899,CRM-INV-00899,ACCT-INV-00899,Matched,7833.27,7833.27,0.00,
REC-00900,CRM-INV-00900,ACCT-INV-00900,Matched,1037.26,1037.26,0.00,
REC-00901,CRM-INV-00901,ACCT-INV-00901,Matched,3880.02,3880.02,0.00,
REC-00902,CRM-INV-00902,ACCT-INV-00902,Matched,3817.08,3817.08,0.00,
REC-00903,CRM-INV-00903,ACCT-INV-00903,Matched,3076.85,3076.85,0.00,
REC-00904,CRM-INV-00904,ACCT-INV-00904,Matched,4086.68,4086.68,0.00,
REC-00905,CRM-INV-00905,ACCT-INV-00905,Matched,1657.32,1657.32,0.00,
REC-00906,CRM-INV-00906,ACCT-INV-00906,Matched,6885.26,6885.26,0.00,
REC-00907,CRM-INV-00907,ACCT-INV-00907,Matched,1358.28,1358.28,0.00,
REC-00908,CRM-INV-00908,ACCT-INV-00908,Matched,1308.08,1308.08,0.00,
REC-00909,CRM-INV-00909,ACCT-INV-00909,Matched,5827.93,5827.93,0.00,
REC-00910,CRM-INV-00910,ACCT-INV-00910,Matched,5734.21,5734.21,0.00,
REC-00911,CRM-INV-00911,ACCT-INV-00911,Matched,343.50,343.50,0.00,
REC-00912,CRM-INV-00912,ACCT-INV-00912,Matched,1729.21,1729.21,0.00,
REC-00913,CRM-INV-00913,ACCT-INV-00913,Matched,7964.26,7964.26,0.00,
REC-00914,CRM-INV-00914,ACCT-INV-00914,Matched,4828.77,4828.77,0.00,
REC-00915,CRM-INV-00915,ACCT-INV-00915,Matched,2987.23,2987.23,0.00,
REC-00916,CRM-INV-00916,ACCT-INV-00916,Matched,6757.78,6757.78,0.00,
REC-00917,CRM-INV-00917,ACCT-INV-00917,Matched,1472.86,1472.86,0.00,
REC-00918,CRM-INV-00918,ACCT-INV-00918,Matched,3513.04,3513.04,0.00,
REC-00919,CRM-INV-00919,ACCT-INV-00919,Matched,1853.92,1853.92,0.00,
REC-00920,CRM-INV-00920,ACCT-INV-00920,Matched,2614.96,2614.96,0.00,
REC-00921,CRM-INV-00921,ACCT-INV-00921,Matched,758.49,758.49,0.00,
REC-00922,CRM-INV-00922,ACCT-INV-00922,Matched,2473.84,2473.84,0.00,
REC-00923,CRM-INV-00923,ACCT-INV-00923,Matched,1370.45,1370.45,0.00,
REC-00924,CRM-INV-00924,ACCT-INV-00924,Matched,1022.76,1022.76,0.00,
REC-00925,CRM-INV-00925,ACCT-INV-00925,Matched,2747.71,2747.71,0.00,
REC-00926,CRM-INV-00926,ACCT-INV-00926,Matched,2203.68,2203.68,0.00,
REC-00927,CRM-INV-00927,ACCT-INV-00927,Matched,2107.44,2107.44,0.00,
REC-00928,CRM-INV-00928,ACCT-INV-00928,Matched,1141.19,1141.19,0.00,
REC-00929,CRM-INV-00929,ACCT-INV-00929,Matched,2236.98,2236.98,0.00,
REC-00930,CRM-INV-00930,ACCT-INV-00930,Matched,6527.00,6527.00,0.00,
REC-00931,CRM-INV-00931,ACCT-INV-00931,Matched,4567.06,4567.06,0.00,
REC-00932,CRM-INV-00932,ACCT-INV-00932,Matched,3729.54,3729.54,0.00,
REC-00933,CRM-INV-00933,ACCT-INV-00933,Matched,1134.84,1134.84,0.00,
REC-00934,CRM-INV-00934,ACCT-INV-00934,Matched,5377.29,5377.29,0.00,
REC-00935,CRM-INV-00935,ACCT-INV-00935,Matched,1441.86,1441.86,0.00,
REC-00936,CRM-INV-00936,ACCT-INV-00936,Matched,2210.04,2210.04,0.00,
REC-00937,CRM-INV-00937,ACCT-INV-00937,Matched,3273.06,3273.06,0.00,
REC-00938,CRM-INV-00938,ACCT-INV-00938,Matched,5250.18,5250.18,0.00,
REC-00939,CRM-INV-00939,ACCT-INV-00939,Matched,1920.15,1920.15,0.00,
REC-00940,CRM-INV-00940,ACCT-INV-00940,Matched,1134.84,1134.84,0.00,
REC-00941,CRM-INV-00941,ACCT-INV-00941,Matched,149.87,149.87,0.00,
REC-00942,CRM-INV-00942,ACCT-INV-00942,Matched,1223.43,1223.43,0.00,
REC-00943,CRM-INV-00943,ACCT-INV-00943,Matched,4111.73,4111.73,0.00,
REC-00944,CRM-INV-00944,ACCT-INV-00944,Matched,5809.53,5809.53,0.00,
REC-00945,CRM-INV-00945,ACCT-INV-00945,Matched,1427.30,1427.30,0.00,
REC-00946,CRM-INV-00946,ACCT-INV-00946,Matched,595.58,595.58,0.00,
REC-00947,CRM-INV-00947,ACCT-INV-00947,Matched,6849.22,6849.22,0.00,
REC-00948,CRM-INV-00948,ACCT-INV-00948,Matched,2362.44,2362.44,0.00,
REC-00949,CRM-INV-00949,ACCT-INV-00949,Matched,2445.60,2445.60,0.00,
REC-00950,CRM-INV-00950,ACCT-INV-00950,Matched,3094.18,3094.18,0.00,
REC-00951,CRM-INV-00951,ACCT-INV-00951,Matched,2827.78,2827.78,0.00,
REC-00952,CRM-INV-00952,ACCT-INV-00952,Matched,3732.24,3732.24,0.00,
REC-00953,CRM-INV-00953,ACCT-INV-00953,Matched,5517.92,5517.92,0.00,
REC-00954,CRM-INV-00954,ACCT-INV-00954,Matched,4241.88,4241.88,0.00,
REC-00955,CRM-INV-00955,ACCT-INV-00955,Matched,1683.58,1683.58,0.00,
REC-00956,CRM-INV-00956,ACCT-INV-00956,Matched,312.14,312.14,0.00,
REC-00957,CRM-INV-00957,ACCT-INV-00957,Matched,3376.24,3376.24,0.00,
REC-00958,CRM-INV-00958,ACCT-INV-00958,Credit Note Issue,5925.66,10966.52,5040.86,Credit note not posted to accounting
REC-00959,CRM-INV-00959,ACCT-INV-00959,Matched,1341.55,1341.55,0.00,
REC-00960,CRM-INV-00960,ACCT-INV-00960,Matched,3672.35,3672.35,0.00,
REC-00961,CRM-INV-00961,ACCT-INV-00961,Matched,1005.84,1005.84,0.00,
REC-00962,CRM-INV-00962,ACCT-INV-00962,Matched,79.10,79.10,0.00,
REC-00963,CRM-INV-00963,ACCT-INV-00963,Matched,4737.09,4737.09,0.00,
REC-00964,CRM-INV-00964,ACCT-INV-00964,Matched,5094.52,5094.52,0.00,
REC-00965,CRM-INV-00965,ACCT-INV-00965,Matched,4613.44,4613.44,0.00,
REC-00966,CRM-INV-00966,ACCT-INV-00966,Matched,3147.90,3147.90,0.00,
REC-00967,CRM-INV-00967,ACCT-INV-00967,Matched,2899.50,2899.50,0.00,
REC-00968,CRM-INV-00968,ACCT-INV-00968,Matched,6029.13,6029.13,0.00,
REC-00969,CRM-INV-00969,ACCT-INV-00969,Matched,2109.42,2109.42,0.00,
REC-00970,CRM-INV-00970,ACCT-INV-00970,Matched,9506.63,9506.63,0.00,
REC-00971,CRM-INV-00971,ACCT-INV-00971,Matched,4699.31,4699.31,0.00,
REC-00972,CRM-INV-00972,ACCT-INV-00972,Matched,3525.75,3525.75,0.00,
REC-00973,CRM-INV-00973,ACCT-INV-00973,Matched,3830.58,3830.58,0.00,
REC-00974,CRM-INV-00974,ACCT-INV-00974,Matched,3504.98,3504.98,0.00,
REC-00975,CRM-INV-00975,ACCT-INV-00975,Matched,3469.95,3469.95,0.00,
REC-00976,CRM-INV-00976,ACCT-INV-00976,Matched,7140.42,7140.42,0.00,
REC-00977,CRM-INV-00977,ACCT-INV-00977,Matched,4071.89,4071.89,0.00,
REC-00978,CRM-INV-00978,ACCT-INV-00978,Matched,3113.56,3113.56,0.00,
REC-00979,CRM-INV-00979,ACCT-INV-00979,Matched,5939.59,5939.59,0.00,
REC-00980,CRM-INV-00980,ACCT-INV-00980,Matched,6430.63,6430.63,0.00,
REC-00981,CRM-INV-00981,ACCT-INV-00981,Matched,2504.15,2504.15,0.00,
REC-00982,CRM-INV-00982,ACCT-INV-00982,Matched,1937.19,1937.19,0.00,
REC-00983,CRM-INV-00983,ACCT-INV-00983,Matched,2396.94,2396.94,0.00,
REC-00984,CRM-INV-00984,ACCT-INV-00984,Matched,5072.37,5072.37,0.00,
REC-00985,CRM-INV-00985,ACCT-INV-00985,Matched,1759.92,1759.92,0.00,
REC-00986,CRM-INV-00986,ACCT-INV-00986,Matched,6829.63,6829.63,0.00,
REC-00987,CRM-INV-00987,ACCT-INV-00987,Matched,1921.56,1921.56,0.00,
REC-00988,CRM-INV-00988,ACCT-INV-00988,Matched,719.11,719.11,0.00,
REC-00989,CRM-INV-00989,ACCT-INV-00989,Matched,887.88,887.88,0.00,
REC-00990,CRM-INV-00990,ACCT-INV-00990,Matched,5846.26,5846.26,0.00,
REC-00991,CRM-INV-00991,ACCT-INV-00991,Matched,5585.48,5585.48,0.00,
REC-00992,CRM-INV-00992,ACCT-INV-00992,Matched,2864.32,2864.32,0.00,
REC-00993,CRM-INV-00993,ACCT-INV-00993,Matched,4049.13,4049.13,0.00,
REC-00994,CRM-INV-00994,ACCT-INV-00994,Matched,330.95,330.95,0.00,
REC-00995,CRM-INV-00995,ACCT-INV-00995,Matched,4678.87,4678.87,0.00,
REC-00996,CRM-INV-00996,ACCT-INV-00996,Matched,3597.79,3597.79,0.00,
REC-00997,CRM-INV-00997,ACCT-INV-00997,Matched,1660.25,1660.25,0.00,
REC-00998,CRM-INV-00998,ACCT-INV-00998,Matched,5919.79,5919.79,0.00,
REC-00999,CRM-INV-00999,ACCT-INV-00999,Matched,321.57,321.57,0.00,
REC-01000,CRM-INV-01000,ACCT-INV-01000,Matched,3664.26,3664.26,0.00,
REC-01001,CRM-INV-01001,ACCT-INV-01001,Matched,2132.00,2132.00,0.00,
REC-01002,CRM-INV-01002,ACCT-INV-01002,Matched,1296.00,1296.00,0.00,
REC-01003,CRM-INV-01003,ACCT-INV-01003,Matched,2355.38,2355.38,0.00,
REC-01004,CRM-INV-01004,ACCT-INV-01004,Matched,1943.62,1943.62,0.00,
REC-01005,CRM-INV-01005,ACCT-INV-01005,Matched,392.53,392.53,0.00,
REC-01006,CRM-INV-01006,ACCT-INV-01006,Matched,4570.10,4570.10,0.00,
REC-01007,CRM-INV-01007,ACCT-INV-01007,Matched,4955.40,4955.40,0.00,
REC-01008,CRM-INV-01008,ACCT-INV-01008,Matched,2909.59,2909.59,0.00,
REC-01009,CRM-INV-01009,ACCT-INV-01009,Matched,7556.29,7556.29,0.00,
REC-01010,CRM-INV-01010,ACCT-INV-01010,Matched,2741.07,2741.07,0.00,
REC-01011,CRM-INV-01011,ACCT-INV-01011,Matched,1768.68,1768.68,0.00,
REC-01012,CRM-INV-01012,ACCT-INV-01012,Matched,2497.12,2497.12,0.00,
REC-01013,CRM-INV-01013,ACCT-INV-01013,Matched,6451.99,6451.99,0.00,
REC-01014,CRM-INV-01014,ACCT-INV-01014,Matched,5615.88,5615.88,0.00,
REC-01015,CRM-INV-01015,ACCT-INV-01015,Matched,2443.45,2443.45,0.00,
REC-01016,CRM-INV-01016,ACCT-INV-01016,Matched,5231.06,5231.06,0.00,
REC-01017,CRM-INV-01017,ACCT-INV-01017,Matched,4097.46,4097.46,0.00,
REC-01018,CRM-INV-01018,ACCT-INV-01018,Matched,1554.17,1554.17,0.00,
REC-01019,CRM-INV-01019,ACCT-INV-01019,Matched,540.78,540.78,0.00,
REC-01020,CRM-INV-01020,ACCT-INV-01020,Matched,2897.14,2897.14,0.00,
REC-01021,CRM-INV-01021,ACCT-INV-01021,Matched,1692.20,1692.20,0.00,
REC-01022,CRM-INV-01022,ACCT-INV-01022,Matched,5020.39,5020.39,0.00,
REC-01023,CRM-INV-01023,ACCT-INV-01023,Matched,2229.68,2229.68,0.00,
REC-01024,CRM-INV-01024,ACCT-INV-01024,Matched,2726.88,2726.88,0.00,
REC-01025,CRM-INV-01025,ACCT-INV-01025,Matched,1371.36,1371.36,0.00,
REC-01026,CRM-INV-01026,ACCT-INV-01026,Matched,3938.80,3938.80,0.00,
REC-01027,CRM-INV-01027,ACCT-INV-01027,Matched,6197.15,6197.15,0.00,
REC-01028,CRM-INV-01028,ACCT-INV-01028,Matched,4363.69,4363.69,0.00,
REC-01029,CRM-INV-01029,ACCT-INV-01029,Matched,2961.94,2961.94,0.00,
REC-01030,CRM-INV-01030,ACCT-INV-01030,Matched,1136.66,1136.66,0.00,
REC-01031,CRM-INV-01031,ACCT-INV-01031,Matched,5299.75,5299.75,0.00,
REC-01032,CRM-INV-01032,ACCT-INV-01032,Matched,2969.24,2969.24,0.00,
REC-01033,CRM-INV-01033,ACCT-INV-01033,Matched,2750.11,2750.11,0.00,
REC-01034,CRM-INV-01034,ACCT-INV-01034,Matched,2246.15,2246.15,0.00,
REC-01035,CRM-INV-01035,ACCT-INV-01035,Matched,7935.35,7935.35,0.00,
REC-01036,CRM-INV-01036,ACCT-INV-01036,Matched,3639.81,3639.81,0.00,
REC-01037,CRM-INV-01037,ACCT-INV-01037,Matched,5958.48,5958.48,0.00,
REC-01038,CRM-INV-01038,ACCT-INV-01038,Matched,3468.40,3468.40,0.00,
REC-01039,CRM-INV-01039,ACCT-INV-01039,Matched,3521.22,3521.22,0.00,
REC-01040,CRM-INV-01040,ACCT-INV-01040,Matched,4414.61,4414.61,0.00,
REC-01041,CRM-INV-01041,ACCT-INV-01041,Matched,2409.75,2409.75,0.00,
REC-01042,CRM-INV-01042,ACCT-INV-01042,Matched,1562.80,1562.80,0.00,
REC-01043,CRM-INV-01043,ACCT-INV-01043,Matched,3677.98,3677.98,0.00,
REC-01044,CRM-INV-01044,ACCT-INV-01044,Matched,6361.78,6361.78,0.00,
REC-01045,CRM-INV-01045,ACCT-INV-01045,Matched,6455.90,6455.90,0.00,
REC-01046,CRM-INV-01046,ACCT-INV-01046,Matched,6619.28,6619.28,0.00,
REC-01047,CRM-INV-01047,ACCT-INV-01047,Matched,5438.06,5438.06,0.00,
REC-01048,CRM-INV-01048,ACCT-INV-01048,Matched,5689.07,5689.07,0.00,
REC-01049,CRM-INV-01049,ACCT-INV-01049,Matched,2402.24,2402.24,0.00,
REC-01050,CRM-INV-01050,ACCT-INV-01050,Matched,4395.55,4395.55,0.00,
REC-01051,CRM-INV-01051,ACCT-INV-01051,Matched,3400.57,3400.57,0.00,
REC-01052,CRM-INV-01052,ACCT-INV-01052,Matched,5734.30,5734.30,0.00,
REC-01053,CRM-INV-01053,ACCT-INV-01053,Matched,831.54,831.54,0.00,
REC-01054,CRM-INV-01054,ACCT-INV-01054,Matched,6717.66,6717.66,0.00,
REC-01055,CRM-INV-01055,ACCT-INV-01055,Matched,2350.88,2350.88,0.00,
REC-01056,CRM-INV-01056,ACCT-INV-01056,Matched,609.17,609.17,0.00,
REC-01057,CRM-INV-01057,ACCT-INV-01057,Matched,7399.37,7399.37,0.00,
REC-01058,CRM-INV-01058,ACCT-INV-01058,Matched,3607.19,3607.19,0.00,
REC-01059,CRM-INV-01059,ACCT-INV-01059,Matched,364.87,364.87,0.00,
REC-01060,CRM-INV-01060,ACCT-INV-01060,Matched,2245.43,2245.43,0.00,
REC-01061,CRM-INV-01061,ACCT-INV-01061,Variance,1938.56,2280.59,342.03,Pricing difference - promotional discount not applied in accounting
REC-01062,CRM-INV-01062,ACCT-INV-01062,Matched,1878.94,1878.94,0.00,
REC-01063,CRM-INV-01063,ACCT-INV-01063,Matched,611.70,611.70,0.00,
REC-01064,CRM-INV-01064,ACCT-INV-01064,Matched,4259.29,4259.29,0.00,
REC-01065,CRM-INV-01065,ACCT-INV-01065,Matched,3287.30,3287.30,0.00,
REC-01066,CRM-INV-01066,ACCT-INV-01066,Variance,5102.63,6003.22,900.59,Pricing difference - promotional discount not applied in accounting
REC-01067,CRM-INV-01067,ACCT-INV-01067,Matched,6230.94,6230.94,0.00,
REC-01068,CRM-INV-01068,ACCT-INV-01068,Matched,3598.70,3598.70,0.00,
REC-01069,CRM-INV-01069,ACCT-INV-01069,Matched,5440.88,5440.88,0.00,
REC-01070,CRM-INV-01070,ACCT-INV-01070,Matched,1728.00,1728.00,0.00,
REC-01071,CRM-INV-01071,ACCT-INV-01071,Matched,2291.50,2291.50,0.00,
REC-01072,CRM-INV-01072,ACCT-INV-01072,Matched,3475.48,3475.48,0.00,
REC-01073,CRM-INV-01073,ACCT-INV-01073,Matched,2970.77,2970.77,0.00,
REC-01074,CRM-INV-01074,ACCT-INV-01074,Matched,1976.02,1976.02,0.00,
REC-01075,CRM-INV-01075,ACCT-INV-01075,Matched,1282.84,1282.84,0.00,
REC-01076,CRM-INV-01076,ACCT-INV-01076,Matched,1242.47,1242.47,0.00,
REC-01077,CRM-INV-01077,ACCT-INV-01077,Matched,2085.82,2085.82,0.00,
REC-01078,CRM-INV-01078,ACCT-INV-01078,Matched,4562.68,4562.68,0.00,
REC-01079,CRM-INV-01079,ACCT-INV-01079,Matched,608.88,608.88,0.00,
REC-01080,CRM-INV-01080,ACCT-INV-01080,Matched,1072.41,1072.41,0.00,
REC-01081,CRM-INV-01081,ACCT-INV-01081,Matched,772.84,772.84,0.00,
REC-01082,CRM-INV-01082,ACCT-INV-01082,Matched,5429.01,5429.01,0.00,
REC-01083,CRM-INV-01083,ACCT-INV-01083,Matched,2703.79,2703.79,0.00,
REC-01084,CRM-INV-01084,ACCT-INV-01084,Variance,5378.94,6328.26,949.32,Pricing difference - promotional discount not applied in accounting
REC-01085,CRM-INV-01085,ACCT-INV-01085,Matched,5491.92,5491.92,0.00,
REC-01086,CRM-INV-01086,ACCT-INV-01086,Matched,3048.05,3048.05,0.00,
REC-01087,CRM-INV-01087,ACCT-INV-01087,Matched,1513.12,1513.12,0.00,
REC-01088,CRM-INV-01088,ACCT-INV-01088,Matched,2422.12,2422.12,0.00,
REC-01089,CRM-INV-01089,ACCT-INV-01089,Variance,6678.99,7857.54,1178.55,Pricing difference - promotional discount not applied in accounting
REC-01090,CRM-INV-01090,ACCT-INV-01090,Matched,3161.51,3161.51,0.00,
REC-01091,CRM-INV-01091,ACCT-INV-01091,Matched,5688.89,5688.89,0.00,
REC-01092,CRM-INV-01092,ACCT-INV-01092,Matched,515.83,515.83,0.00,
REC-01093,CRM-INV-01093,ACCT-INV-01093,Matched,2950.88,2950.88,0.00,
REC-01094,CRM-INV-01094,ACCT-INV-01094,Matched,5148.84,5148.84,0.00,
REC-01095,CRM-INV-01095,ACCT-INV-01095,Matched,172.94,172.94,0.00,
REC-01096,CRM-INV-01096,ACCT-INV-01096,Matched,110.74,110.74,0.00,
REC-01097,CRM-INV-01097,ACCT-INV-01097,Matched,5135.56,5135.56,0.00,
REC-01098,CRM-INV-01098,ACCT-INV-01098,Matched,5851.83,5851.83,0.00,
REC-01099,CRM-INV-01099,ACCT-INV-01099,Matched,5035.40,5035.40,0.00,
REC-01100,CRM-INV-01100,ACCT-INV-01100,Matched,167.75,167.75,0.00,
REC-01101,CRM-INV-01101,ACCT-INV-01101,Matched,2417.36,2417.36,0.00,
REC-01102,CRM-INV-01102,ACCT-INV-01102,Matched,4130.35,4130.35,0.00,
REC-01103,CRM-INV-01103,ACCT-INV-01103,Matched,4731.53,4731.53,0.00,
REC-01104,CRM-INV-01104,ACCT-INV-01104,Matched,3266.28,3266.28,0.00,
REC-01105,CRM-INV-01105,ACCT-INV-01105,Matched,4609.11,4609.11,0.00,
REC-01106,CRM-INV-01106,ACCT-INV-01106,Matched,2693.06,2693.06,0.00,
REC-01107,CRM-INV-01107,ACCT-INV-01107,Matched,5582.91,5582.91,0.00,
REC-01108,CRM-INV-01108,ACCT-INV-01108,Matched,6150.82,6150.82,0.00,
REC-01109,CRM-INV-01109,ACCT-INV-01109,Matched,4099.19,4099.19,0.00,
REC-01110,CRM-INV-01110,ACCT-INV-01110,Matched,5031.04,5031.04,0.00,
REC-01111,CRM-INV-01111,ACCT-INV-01111,Matched,7364.15,7364.15,0.00,
REC-01112,CRM-INV-01112,ACCT-INV-01112,Matched,1131.90,1131.90,0.00,
REC-01113,CRM-INV-01113,ACCT-INV-01113,Matched,2364.83,2364.83,0.00,
REC-01114,CRM-INV-01114,ACCT-INV-01114,Matched,1715.96,1715.96,0.00,
REC-01115,CRM-INV-01115,ACCT-INV-01115,Matched,2877.33,2877.33,0.00,
REC-01116,CRM-INV-01116,ACCT-INV-01116,Matched,2216.68,2216.68,0.00,
REC-01117,CRM-INV-01117,,Unmatched-CRM Only,12353.86,0.00,12353.86,Manual invoice not synced to accounting
REC-01118,CRM-INV-01118,ACCT-INV-01118,Matched,3464.04,3464.04,0.00,
REC-01119,CRM-INV-01119,ACCT-INV-01119,Matched,1456.32,1456.32,0.00,
REC-01120,CRM-INV-01120,ACCT-INV-01120,Matched,1581.74,1581.74,0.00,
REC-01121,CRM-INV-01121,ACCT-INV-01121,Matched,1081.05,1081.05,0.00,
REC-01122,CRM-INV-01122,ACCT-INV-01122,Matched,5075.90,5075.90,0.00,
REC-01123,CRM-INV-01123,ACCT-INV-01123,Matched,2251.34,2251.34,0.00,
REC-01124,CRM-INV-01124,ACCT-INV-01124,Matched,1315.47,1315.47,0.00,
REC-01125,CRM-INV-01125,ACCT-INV-01125,Matched,2997.13,2997.13,0.00,
REC-01126,CRM-INV-01126,ACCT-INV-01126,Matched,4622.60,4622.60,0.00,
REC-01127,CRM-INV-01127,ACCT-INV-01127,Matched,5657.59,5657.59,0.00,
REC-01128,CRM-INV-01128,ACCT-INV-01128,Matched,6271.16,6271.16,0.00,
REC-01129,CRM-INV-01129,ACCT-INV-01129,Matched,6693.78,6693.78,0.00,
REC-01130,CRM-INV-01130,ACCT-INV-01130,Matched,4817.58,4817.58,0.00,
REC-01131,CRM-INV-01131,ACCT-INV-01131,Matched,2095.47,2095.47,0.00,
REC-01132,CRM-INV-01132,ACCT-INV-01132,Matched,3761.52,3761.52,0.00,
REC-01133,CRM-INV-01133,,Unmatched-CRM Only,10376.73,0.00,10376.73,Manual invoice not synced to accounting
REC-01134,CRM-INV-01134,ACCT-INV-01134,Variance,5349.64,6293.70,944.06,Pricing difference - promotional discount not applied in accounting
REC-01135,CRM-INV-01135,ACCT-INV-01135,Matched,5093.25,5093.25,0.00,
REC-01136,CRM-INV-01136,ACCT-INV-01136,Matched,977.43,977.43,0.00,
REC-01137,CRM-INV-01137,ACCT-INV-01137,Matched,2400.13,2400.13,0.00,
REC-01138,CRM-INV-01138,ACCT-INV-01138,Matched,6177.62,6177.62,0.00,
REC-01139,CRM-INV-01139,ACCT-INV-01139,Matched,3758.46,3758.46,0.00,
REC-01140,CRM-INV-01140,ACCT-INV-01140,Matched,5976.91,5976.91,0.00,
REC-01141,CRM-INV-01141,ACCT-INV-01141,Matched,3292.92,3292.92,0.00,
REC-01142,CRM-INV-01142,ACCT-INV-01142,Matched,1005.84,1005.84,0.00,
REC-01143,CRM-INV-01143,ACCT-INV-01143,Matched,4521.99,4521.99,0.00,
REC-01144,CRM-INV-01144,ACCT-INV-01144,Matched,4024.85,4024.85,0.00,
REC-01145,CRM-INV-01145,ACCT-INV-01145,Matched,1309.70,1309.70,0.00,
REC-01146,CRM-INV-01146,ACCT-INV-01146,Matched,4529.03,4529.03,0.00,
REC-01147,CRM-INV-01147,ACCT-INV-01147,Matched,6226.67,6226.67,0.00,
REC-01148,CRM-INV-01148,ACCT-INV-01148,Variance,13318.62,15669.06,2350.44,Pricing difference - promotional discount not applied in accounting
REC-01149,CRM-INV-01149,ACCT-INV-01149,Matched,1618.45,1618.45,0.00,
REC-01150,CRM-INV-01150,ACCT-INV-01150,Matched,6547.49,6547.49,0.00,
REC-01151,CRM-INV-01151,ACCT-INV-01151,Matched,4404.61,4404.61,0.00,
REC-01152,CRM-INV-01152,ACCT-INV-01152,Matched,2762.43,2762.43,0.00,
REC-01153,CRM-INV-01153,ACCT-INV-01153,Matched,2115.19,2115.19,0.00,
REC-01154,CRM-INV-01154,ACCT-INV-01154,Matched,1199.88,1199.88,0.00,
REC-01155,CRM-INV-01155,ACCT-INV-01155,Matched,4628.36,4628.36,0.00,
REC-01156,CRM-INV-01156,ACCT-INV-01156,Matched,355.14,355.14,0.00,
REC-01157,CRM-INV-01157,ACCT-INV-01157,Matched,2836.29,2836.29,0.00,
REC-01158,CRM-INV-01158,ACCT-INV-01158,Matched,299.90,299.90,0.00,
REC-01159,CRM-INV-01159,ACCT-INV-01159,Matched,2451.85,2451.85,0.00,
REC-01160,CRM-INV-01160,ACCT-INV-01160,Matched,2883.08,2883.08,0.00,
REC-01161,CRM-INV-01161,ACCT-INV-01161,Matched,1050.92,1050.92,0.00,
REC-01162,CRM-INV-01162,ACCT-INV-01162,Matched,3101.04,3101.04,0.00,
REC-01163,CRM-INV-01163,ACCT-INV-01163,Matched,3390.78,3390.78,0.00,
REC-01164,CRM-INV-01164,ACCT-INV-01164,Credit Note Issue,2211.33,9249.82,7038.49,Credit note not posted to accounting
REC-01165,CRM-INV-01165,ACCT-INV-01165,Matched,2331.04,2331.04,0.00,
REC-01166,CRM-INV-01166,ACCT-INV-01166,Matched,3956.37,3956.37,0.00,
REC-01167,CRM-INV-01167,,Unmatched-CRM Only,18245.35,0.00,18245.35,Manual invoice not synced to accounting
REC-01168,CRM-INV-01168,ACCT-INV-01168,Matched,6248.13,6248.13,0.00,
REC-01169,CRM-INV-01169,ACCT-INV-01169,Matched,3308.41,3308.41,0.00,
REC-01170,CRM-INV-01170,ACCT-INV-01170,Matched,2005.80,2005.80,0.00,
REC-01171,CRM-INV-01171,ACCT-INV-01171,Matched,2126.52,2126.52,0.00,
REC-01172,CRM-INV-01172,ACCT-INV-01172,Matched,1644.95,1644.95,0.00,
REC-01173,CRM-INV-01173,ACCT-INV-01173,Matched,2958.55,2958.55,0.00,
REC-01174,CRM-INV-01174,ACCT-INV-01174,Matched,601.12,601.12,0.00,
REC-01175,CRM-INV-01175,ACCT-INV-01175,Matched,3382.75,3382.75,0.00,
REC-01176,CRM-INV-01176,ACCT-INV-01176,Matched,3148.28,3148.28,0.00,
REC-01177,CRM-INV-01177,ACCT-INV-01177,Matched,6208.42,6208.42,0.00,
REC-01178,CRM-INV-01178,ACCT-INV-01178,Matched,536.92,536.92,0.00,
REC-01179,CRM-INV-01179,ACCT-INV-01179,Matched,5932.30,5932.30,0.00,
REC-01180,CRM-INV-01180,ACCT-INV-01180,Matched,2297.82,2297.82,0.00,
REC-01181,CRM-INV-01181,ACCT-INV-01181,Matched,4109.87,4109.87,0.00,
REC-01182,CRM-INV-01182,ACCT-INV-01182,Matched,5067.27,5067.27,0.00,
REC-01183,CRM-INV-01183,ACCT-INV-01183,Variance,21660.68,25483.38,3822.70,Pricing difference - promotional discount not applied in accounting
REC-01184,CRM-INV-01184,ACCT-INV-01184,Matched,861.04,861.04,0.00,
REC-01185,CRM-INV-01185,ACCT-INV-01185,Matched,2753.90,2753.90,0.00,
REC-01186,CRM-INV-01186,ACCT-INV-01186,Matched,3456.04,3456.04,0.00,
REC-01187,CRM-INV-01187,ACCT-INV-01187,Matched,2235.43,2235.43,0.00,
REC-01188,CRM-INV-01188,ACCT-INV-01188,Matched,6853.92,6853.92,0.00,
REC-01189,CRM-INV-01189,ACCT-INV-01189,Matched,759.71,759.71,0.00,
REC-01190,CRM-INV-01190,ACCT-INV-01190,Matched,2515.95,2515.95,0.00,
REC-01191,CRM-INV-01191,ACCT-INV-01191,Matched,6735.08,6735.08,0.00,
REC-01192,CRM-INV-01192,ACCT-INV-01192,Matched,1573.98,1573.98,0.00,
REC-01193,CRM-INV-01193,ACCT-INV-01193,Matched,720.24,720.24,0.00,
REC-01194,CRM-INV-01194,ACCT-INV-01194,Matched,1465.68,1465.68,0.00,
REC-01195,CRM-INV-01195,ACCT-INV-01195,Matched,577.46,577.46,0.00,
REC-01196,CRM-INV-01196,ACCT-INV-01196,Matched,4692.56,4692.56,0.00,
