acct_invoice_id,customer_id,crm_invoice_id,invoice_date,total_amount,status
ACCT-INV-00961,CUST-0028,CRM-INV-00961,2026-01-22,1005.84,Posted
ACCT-INV-00962,CUST-0057,CRM-INV-00962,2026-01-04,79.10,Posted
ACCT-INV-00963,CUST-0137,CRM-INV-00963,2026-01-04,4737.09,Posted
ACCT-INV-00964,CUST-0178,CRM-INV-00964,2026-01-09,5094.52,Posted
ACCT-INV-00965,CUST-0025,CRM-INV-00965,2026-01-06,4613.44,Posted
ACCT-INV-00966,CUST-0086,CRM-INV-00966,2026-01-29,3147.90,Posted
ACCT-INV-00967,CUST-0020,CRM-INV-00967,2026-01-06,2899.50,Posted
ACCT-INV-00968,CUST-0150,CRM-INV-00968,2026-01-01,6029.13,Posted
ACCT-INV-00969,CUST-0199,CRM-INV-00969,2026-01-04,2109.42,Posted
ACCT-INV-00970,CUST-0189,CRM-INV-00970,2026-01-12,9506.63,Posted
ACCT-INV-00971,CUST-0199,CRM-INV-00971,2026-01-22,4699.31,Posted
ACCT-INV-00972,CUST-0148,CRM-INV-00972,2026-01-24,3525.75,Posted
ACCT-INV-00973,CUST-0161,CRM-INV-00973,2026-01-22,3830.58,Posted
ACCT-INV-00974,CUST-0149,CRM-INV-00974,2026-01-17,3504.98,Posted
ACCT-INV-00975,CUST-0003,CRM-INV-00975,2026-01-16,3469.95,Posted
ACCT-INV-00976,CUST-0171,CRM-INV-00976,2026-01-06,7140.42,Posted
ACCT-INV-00977,CUST-0073,CRM-INV-00977,2026-01-27,4071.89,Posted
ACCT-INV-00978,CUST-0073,CRM-INV-00978,2026-01-26,3113.56,Posted
ACCT-INV-00979,CUST-0091,CRM-INV-00979,2026-01-08,5939.59,Posted
ACCT-INV-00980,CUST-0083,CRM-INV-00980,2026-01-26,6430.63,Posted
ACCT-INV-00981,CUST-0161,CRM-INV-00981,2026-01-15,2504.15,Posted
ACCT-INV-00982,CUST-0110,CRM-INV-00982,2026-01-15,1937.19,Posted
ACCT-INV-00983,CUST-0078,CRM-INV-00983,2026-01-26,2396.94,Posted
ACCT-INV-00984,CUST-0101,CRM-INV-00984,2026-01-05,5072.37,Posted
ACCT-INV-00985,CUST-0167,CRM-INV-00985,2026-01-04,1759.92,Posted
ACCT-INV-00986,CUST-0032,CRM-INV-00986,2026-01-24,6829.63,Posted
ACCT-INV-00987,CUST-0164,CRM-INV-00987,2026-01-28,1921.56,Posted
ACCT-INV-00988,CUST-0160,CRM-INV-00988,2026-01-23,719.11,Posted
ACCT-INV-00989,CUST-0031,CRM-INV-00989,2026-01-17,887.88,Posted
ACCT-INV-00990,CUST-0007,CRM-INV-00990,2026-01-27,5846.26,Posted
ACCT-INV-00991,CUST-0175,CRM-INV-00991,2026-01-15,5585.48,Posted
ACCT-INV-00992,CUST-0075,CRM-INV-00992,2026-01-10,2864.32,Posted
ACCT-INV-00993,CUST-0071,CRM-INV-00993,2026-01-13,4049.13,Posted
ACCT-INV-00994,CUST-0145,CRM-INV-00994,2026-01-13,330.95,Posted
ACCT-INV-00995,CUST-0167,CRM-INV-00995,2026-01-29,4678.87,Posted
ACCT-INV-00996,CUST-0129,CRM-INV-00996,2026-01-07,3597.79,Posted
ACCT-INV-00997,CUST-0185,CRM-INV-00997,2026-01-19,1660.25,Posted
ACCT-INV-00998,CUST-0166,CRM-INV-00998,2026-01-16,5919.79,Posted
ACCT-INV-00999,CUST-0104,CRM-INV-00999,2026-01-03,321.57,Posted
ACCT-INV-01000,CUST-0171,CRM-INV-01000,2026-01-04,3664.26,Posted
ACCT-INV-01001,CUST-0099,CRM-INV-01001,2026-01-25,2132.00,Posted
ACCT-INV-01002,CUST-0096,CRM-INV-01002,2026-01-20,1296.00,Posted
ACCT-INV-01003,CUST-0116,CRM-INV-01003,2026-01-13,2355.38,Posted
ACCT-INV-01004,CUST-0174,CRM-INV-01004,2026-01-10,1943.62,Posted
ACCT-INV-01005,CUST-0007,CRM-INV-01005,2026-01-21,392.53,Posted
ACCT-INV-01006,CUST-0002,CRM-INV-01006,2026-01-12,4570.10,Posted
ACCT-INV-01007,CUST-0122,CRM-INV-01007,2026-01-17,4955.40,Posted
ACCT-INV-01008,CUST-0146,CRM-INV-01008,2026-01-03,2909.59,Posted
ACCT-INV-01009,CUST-0014,CRM-INV-01009,2026-01-20,7556.29,Posted
ACCT-INV-01010,CUST-0020,CRM-INV-01010,2026-01-18,2741.07,Posted
ACCT-INV-01011,CUST-0108,CRM-INV-01011,2026-01-09,1768.68,Posted
ACCT-INV-01012,CUST-0188,CRM-INV-01012,2026-01-11,2497.12,Posted
ACCT-INV-01013,CUST-0145,CRM-INV-01013,2026-01-29,6451.99,Posted
ACCT-INV-01014,CUST-0027,CRM-INV-01014,2026-01-02,5615.88,Posted
ACCT-INV-01015,CUST-0015,CRM-INV-01015,2026-01-01,2443.45,Posted
ACCT-INV-01016,CUST-0014,CRM-INV-01016,2026-01-13,5231.06,Posted
ACCT-INV-01017,CUST-0158,CRM-INV-01017,2026-01-29,4097.46,Posted
ACCT-INV-01018,CUST-0151,CRM-INV-01018,2026-01-01,1554.17,Posted
ACCT-INV-01019,CUST-0020,CRM-INV-01019,2026-01-02,540.78,Posted
ACCT-INV-01020,CUST-0155,CRM-INV-01020,2026-01-21,2897.14,Posted
ACCT-INV-01021,CUST-0032,CRM-INV-01021,2026-01-22,1692.20,Posted
ACCT-INV-01022,CUST-0053,CRM-INV-01022,2026-01-16,5020.39,Posted
ACCT-INV-01023,CUST-0063,CRM-INV-01023,2026-01-17,2229.68,Posted
ACCT-INV-01024,CUST-0053,CRM-INV-01024,2026-01-30,2726.88,Posted
ACCT-INV-01025,CUST-0186,CRM-INV-01025,2026-01-27,1371.36,Posted
ACCT-INV-01026,CUST-0117,CRM-INV-01026,2026-01-31,3938.80,Posted
ACCT-INV-01027,CUST-0070,CRM-INV-01027,2026-01-09,6197.15,Posted
ACCT-INV-01028,CUST-0058,CRM-INV-01028,2026-01-07,4363.69,Posted
ACCT-INV-01029,CUST-0156,CRM-INV-01029,2026-01-25,2961.94,Posted
ACCT-INV-01030,CUST-0187,CRM-INV-01030,2026-01-30,1136.66,Posted
ACCT-INV-01031,CUST-0174,CRM-INV-01031,2026-01-10,5299.75,Posted
ACCT-INV-01032,CUST-0175,CRM-INV-01032,2026-01-31,2969.24,Posted
ACCT-INV-01033,CUST-0071,CRM-INV-01033,2026-01-12,2750.11,Posted
ACCT-INV-01034,CUST-0083,CRM-INV-01034,2026-01-27,2246.15,Posted
ACCT-INV-01035,CUST-0092,CRM-INV-01035,2026-01-16,7935.35,Posted
ACCT-INV-01036,CUST-0071,CRM-INV-01036,2026-01-09,3639.81,Posted
ACCT-INV-01037,CUST-0048,CRM-INV-01037,2026-01-22,5958.48,Posted
ACCT-INV-01038,CUST-0012,CRM-INV-01038,2026-01-20,3468.40,Posted
ACCT-INV-01039,CUST-0020,CRM-INV-01039,2026-01-08,3521.22,Posted
ACCT-INV-01040,CUST-0110,CRM-INV-01040,2026-01-29,4414.61,Posted
ACCT-INV-01041,CUST-0096,CRM-INV-01041,2026-01-16,2409.75,Posted
ACCT-INV-01042,CUST-0152,CRM-INV-01042,2026-01-01,1562.80,Posted
ACCT-INV-01043,CUST-0131,CRM-INV-01043,2026-01-23,3677.98,Posted
ACCT-INV-01044,CUST-0058,CRM-INV-01044,2026-01-19,6361.78,Posted
ACCT-INV-01045,CUST-0050,CRM-INV-01045,2026-01-27,6455.90,Posted
ACCT-INV-01046,CUST-0114,CRM-INV-01046,2026-01-24,6619.28,Posted
ACCT-INV-01047,CUST-0108,CRM-INV-01047,2026-01-08,5438.06,Posted
ACCT-INV-01048,CUST-0021,CRM-INV-01048,2026-01-14,5689.07,Posted
ACCT-INV-01049,CUST-0031,CRM-INV-01049,2026-01-14,2402.24,Posted
ACCT-INV-01050,CUST-0007,CRM-INV-01050,2026-01-23,4395.55,Posted
ACCT-INV-01051,CUST-0091,CRM-INV-01051,2026-01-05,3400.57,Posted
ACCT-INV-01052,CUST-0012,CRM-INV-01052,2026-01-03,5734.30,Posted
ACCT-INV-01053,CUST-0123,CRM-INV-01053,2026-01-23,831.54,Posted
ACCT-INV-01054,CUST-0002,CRM-INV-01054,2026-01-19,6717.66,Posted
ACCT-INV-01055,CUST-0127,CRM-INV-01055,2026-01-11,2350.88,Posted
ACCT-INV-01056,CUST-0099,CRM-INV-01056,2026-01-11,609.17,Posted
ACCT-INV-01057,CUST-0072,CRM-INV-01057,2026-01-19,7399.37,Posted
ACCT-INV-01058,CUST-0044,CRM-INV-01058,2026-01-10,3607.19,Posted
ACCT-INV-01059,CUST-0131,CRM-INV-01059,2026-01-25,364.87,Posted
ACCT-INV-01060,CUST-0007,CRM-INV-01060,2026-01-12,2245.43,Posted
ACCT-INV-01061,CUST-0117,CRM-INV-01061,2026-01-10,2280.59,Posted
ACCT-INV-01062,CUST-0111,CRM-INV-01062,2026-01-16,1878.94,Posted
ACCT-INV-01063,CUST-0057,CRM-INV-01063,2026-01-24,611.70,Posted
ACCT-INV-01064,CUST-0071,CRM-INV-01064,2026-01-15,4259.29,Posted
ACCT-INV-01065,CUST-0161,CRM-INV-01065,2026-01-01,3287.30,Posted
ACCT-INV-01066,CUST-0039,CRM-INV-01066,2026-01-16,6003.22,Posted
ACCT-INV-01067,CUST-0023,CRM-INV-01067,2026-01-31,6230.94,Posted
ACCT-INV-01068,CUST-0177,CRM-INV-01068,2026-01-09,3598.70,Posted
ACCT-INV-01069,CUST-0162,CRM-INV-01069,2026-01-13,5440.88,Posted
ACCT-INV-01070,CUST-0170,CRM-INV-01070,2026-01-14,1728.00,Posted
ACCT-INV-01071,CUST-0170,CRM-INV-01071,2026-01-04,2291.50,Posted
ACCT-INV-01072,CUST-0126,CRM-INV-01072,2026-01-20,3475.48,Posted
ACCT-INV-01073,CUST-0083,CRM-INV-01073,2026-01-09,2970.77,Posted
ACCT-INV-01074,CUST-0069,CRM-INV-01074,2026-01-16,1976.02,Posted
ACCT-INV-01075,CUST-0147,CRM-INV-01075,2026-01-29,1282.84,Posted
ACCT-INV-01076,CUST-0158,CRM-INV-01076,2026-01-20,1242.47,Posted
ACCT-INV-01077,CUST-0086,CRM-INV-01077,2026-01-30,2085.82,Posted
ACCT-INV-01078,CUST-0051,CRM-INV-01078,2026-01-06,4562.68,Posted
ACCT-INV-01079,CUST-0010,CRM-INV-01079,2026-01-28,608.88,Posted
ACCT-INV-01080,CUST-0125,CRM-INV-01080,2026-01-02,1072.41,Posted
ACCT-INV-01081,CUST-0177,CRM-INV-01081,2026-01-08,772.84,Posted
ACCT-INV-01082,CUST-0097,CRM-INV-01082,2026-01-21,5429.01,Posted
ACCT-INV-01083,CUST-0139,CRM-INV-01083,2026-01-20,2703.79,Posted
ACCT-INV-01084,CUST-0109,CRM-INV-01084,2026-01-17,6328.26,Posted
ACCT-INV-01085,CUST-0026,CRM-INV-01085,2026-01-09,5491.92,Posted
ACCT-INV-01086,CUST-0137,CRM-INV-01086,2026-01-17,3048.05,Posted
ACCT-INV-01087,CUST-0196,CRM-INV-01087,2026-01-18,1513.12,Posted
ACCT-INV-01088,CUST-0007,CRM-INV-01088,2026-01-13,2422.12,Posted
ACCT-INV-01089,CUST-0086,CRM-INV-01089,2026-01-05,7857.54,Posted
ACCT-INV-01090,CUST-0126,CRM-INV-01090,2026-01-19,3161.51,Posted
ACCT-INV-01091,CUST-0146,CRM-INV-01091,2026-01-25,5688.89,Posted
ACCT-INV-01092,CUST-0087,CRM-INV-01092,2026-01-27,515.83,Posted
ACCT-INV-01093,CUST-0069,CRM-INV-01093,2026-01-23,2950.88,Posted
ACCT-INV-01094,CUST-0167,CRM-INV-01094,2026-01-08,5148.84,Posted
ACCT-INV-01095,CUST-0097,CRM-INV-01095,2026-01-05,172.94,Posted
ACCT-INV-01096,CUST-0113,CRM-INV-01096,2026-01-28,110.74,Posted
ACCT-INV-01097,CUST-0161,CRM-INV-01097,2026-01-26,5135.56,Posted
ACCT-INV-01098,CUST-0174,CRM-INV-01098,2026-01-09,5851.83,Posted
ACCT-INV-01099,CUST-0065,CRM-INV-01099,2026-01-16,5035.40,Posted
ACCT-INV-01100,CUST-0039,CRM-INV-01100,2026-01-16,167.75,Posted
ACCT-INV-01101,CUST-0052,CRM-INV-01101,2026-01-23,2417.36,Posted
ACCT-INV-01102,CUST-0016,CRM-INV-01102,2026-01-20,4130.35,Posted
ACCT-INV-01103,CUST-0071,CRM-INV-01103,2026-01-10,4731.53,Posted
ACCT-INV-01104,CUST-0056,CRM-INV-01104,2026-01-09,3266.28,Posted
ACCT-INV-01105,CUST-0198,CRM-INV-01105,2026-01-28,4609.11,Posted
ACCT-INV-01106,CUST-0158,CRM-INV-01106,2026-01-05,2693.06,Posted
ACCT-INV-01107,CUST-0014,CRM-INV-01107,2026-01-05,5582.91,Posted
ACCT-INV-01108,CUST-0099,CRM-INV-01108,2026-01-23,6150.82,Posted
ACCT-INV-01109,CUST-0163,CRM-INV-01109,2026-01-27,4099.19,Posted
ACCT-INV-01110,CUST-0143,CRM-INV-01110,2026-01-29,5031.04,Posted
ACCT-INV-01111,CUST-0055,CRM-INV-01111,2026-01-20,7364.15,Posted
ACCT-INV-01112,CUST-0080,CRM-INV-01112,2026-01-11,1131.90,Posted
ACCT-INV-01113,CUST-0004,CRM-INV-01113,2026-01-20,2364.83,Posted
ACCT-INV-01114,CUST-0181,CRM-INV-01114,2026-01-09,1715.96,Posted
ACCT-INV-01115,CUST-0162,CRM-INV-01115,2026-01-15,2877.33,Posted
ACCT-INV-01116,CUST-0046,CRM-INV-01116,2026-01-28,2216.68,Posted
ACCT-INV-01118,CUST-0086,CRM-INV-01118,2026-01-27,3464.04,Posted
ACCT-INV-01119,CUST-0104,CRM-INV-01119,2026-01-14,1456.32,Posted
ACCT-INV-01120,CUST-0129,CRM-INV-01120,2026-01-05,1581.74,Posted
ACCT-INV-01121,CUST-0105,CRM-INV-01121,2026-01-06,1081.05,Posted
ACCT-INV-01122,CUST-0031,CRM-INV-01122,2026-01-11,5075.90,Posted
ACCT-INV-01123,CUST-0048,CRM-INV-01123,2026-01-11,2251.34,Posted
ACCT-INV-01124,CUST-0064,CRM-INV-01124,2026-01-10,1315.47,Posted
ACCT-INV-01125,CUST-0074,CRM-INV-01125,2026-01-06,2997.13,Posted
ACCT-INV-01126,CUST-0046,CRM-INV-01126,2026-01-10,4622.60,Posted
ACCT-INV-01127,CUST-0090,CRM-INV-01127,2026-01-25,5657.59,Posted
ACCT-INV-01128,CUST-0180,CRM-INV-01128,2026-01-31,6271.16,Posted
ACCT-INV-01129,CUST-0162,CRM-INV-01129,2026-01-06,6693.78,Posted
ACCT-INV-01130,CUST-0027,CRM-INV-01130,2026-01-21,4817.58,Posted
ACCT-INV-01131,CUST-0026,CRM-INV-01131,2026-01-06,2095.47,Posted
ACCT-INV-01132,CUST-0158,CRM-INV-01132,2026-01-15,3761.52,Posted
ACCT-INV-01134,CUST-0110,CRM-INV-01134,2026-01-25,6293.70,Posted
ACCT-INV-01135,CUST-0077,CRM-INV-01135,2026-01-29,5093.25,Posted
ACCT-INV-01136,CUST-0118,CRM-INV-01136,2026-01-13,977.43,Posted
ACCT-INV-01137,CUST-0045,CRM-INV-01137,2026-01-10,2400.13,Posted
ACCT-INV-01138,CUST-0040,CRM-INV-01138,2026-01-22,6177.62,Posted
ACCT-INV-01139,CUST-0121,CRM-INV-01139,2026-01-22,3758.46,Posted
ACCT-INV-01140,CUST-0084,CRM-INV-01140,2026-01-29,5976.91,Posted
ACCT-INV-01141,CUST-0172,CRM-INV-01141,2026-01-24,3292.92,Posted
ACCT-INV-01142,CUST-0193,CRM-INV-01142,2026-01-13,1005.84,Posted
ACCT-INV-01143,CUST-0049,CRM-INV-01143,2026-01-02,4521.99,Posted
ACCT-INV-01144,CUST-0047,CRM-INV-01144,2026-01-14,4024.85,Posted
ACCT-INV-01145,CUST-0108,CRM-INV-01145,2026-01-06,1309.70,Posted
ACCT-INV-01146,CUST-0188,CRM-INV-01146,2026-01-04,4529.03,Posted
ACCT-INV-01147,CUST-0168,CRM-INV-01147,2026-01-31,6226.67,Posted
ACCT-INV-01148,CUST-0200,CRM-INV-01148,2026-01-16,15669.06,Posted
ACCT-INV-01149,CUST-0173,CRM-INV-01149,2026-01-03,1618.45,Posted
ACCT-INV-01150,CUST-0158,CRM-INV-01150,2026-01-24,6547.49,Posted
ACCT-INV-01151,CUST-0154,CRM-INV-01151,2026-01-22,4404.61,Posted
ACCT-INV-01152,CUST-0046,CRM-INV-01152,2026-01-10,2762.43,Posted
ACCT-INV-01153,CUST-0092,CRM-INV-01153,2026-01-24,2115.19,Posted
ACCT-INV-01154,CUST-0022,CRM-INV-01154,2026-01-18,1199.88,Posted
ACCT-INV-01155,CUST-0111,CRM-INV-01155,2026-01-29,4628.36,Posted
ACCT-INV-01156,CUST-0084,CRM-INV-01156,2026-01-12,355.14,Posted
ACCT-INV-01157,CUST-0186,CRM-INV-01157,2026-01-03,2836.29,Posted
ACCT-INV-01158,CUST-0066,CRM-INV-01158,2026-01-24,299.90,Posted
ACCT-INV-01159,CUST-0147,CRM-INV-01159,2026-01-09,2451.85,Posted
ACCT-INV-01160,CUST-0112,CRM-INV-01160,2026-01-09,2883.08,Posted
ACCT-INV-01161,CUST-0174,CRM-INV-01161,2026-01-10,1050.92,Posted
ACCT-INV-01162,CUST-0119,CRM-INV-01162,2026-01-20,3101.04,Posted
ACCT-INV-01163,CUST-0157,CRM-INV-01163,2026-01-10,3390.78,Posted
ACCT-INV-01164,CUST-0114,CRM-INV-01164,2026-01-05,9249.82,Posted
ACCT-INV-01165,CUST-0147,CRM-INV-01165,2026-01-31,2331.04,Posted
ACCT-INV-01166,CUST-0089,CRM-INV-01166,2026-01-03,3956.37,Posted
ACCT-INV-01168,CUST-0196,CRM-INV-01168,2026-01-01,6248.13,Posted
ACCT-INV-01169,CUST-0032,CRM-INV-01169,2026-01-04,3308.41,Posted
ACCT-INV-01170,CUST-0091,CRM-INV-01170,2026-01-25,2005.80,Posted
ACCT-INV-01171,CUST-0171,CRM-INV-01171,2026-01-29,2126.52,Posted
ACCT-INV-01172,CUST-0116,CRM-INV-01172,2026-01-06,1644.95,Posted
ACCT-INV-01173,CUST-0168,CRM-INV-01173,2026-01-06,2958.55,Posted
ACCT-INV-01174,CUST-0106,CRM-INV-01174,2026-01-07,601.12,Posted
ACCT-INV-01175,CUST-0159,CRM-INV-01175,2026-01-17,3382.75,Posted
ACCT-INV-01176,CUST-0084,CRM-INV-01176,2026-01-20,3148.28,Posted
ACCT-INV-01177,CUST-0006,CRM-INV-01177,2026-01-24,6208.42,Posted
ACCT-INV-01178,CUST-0052,CRM-INV-01178,2026-01-11,536.92,Posted
ACCT-INV-01179,CUST-0118,CRM-INV-01179,2026-01-08,5932.30,Posted
ACCT-INV-01180,CUST-0018,CRM-INV-01180,2026-01-01,2297.82,Posted
ACCT-INV-01181,CUST-0121,CRM-INV-01181,2026-01-28,4109.87,Posted
ACCT-INV-01182,CUST-0016,CRM-INV-01182,2026-01-10,5067.27,Posted
ACCT-INV-01183,CUST-0068,CRM-INV-01183,2026-01-25,25483.38,Posted
ACCT-INV-01184,CUST-0054,CRM-INV-01184,2026-01-09,861.04,Posted
ACCT-INV-01185,CUST-0182,CRM-INV-01185,2026-01-16,2753.90,Posted
ACCT-INV-01186,CUST-0085,CRM-INV-01186,2026-01-26,3456.04,Posted
ACCT-INV-01187,CUST-0074,CRM-INV-01187,2026-01-01,2235.43,Posted
ACCT-INV-01188,CUST-0184,CRM-INV-01188,2026-01-06,6853.92,Posted
ACCT-INV-01189,CUST-0066,CRM-INV-01189,2026-01-21,759.71,Posted
ACCT-INV-01190,CUST-0004,CRM-INV-01190,2026-01-09,2515.95,Posted
ACCT-INV-01191,CUST-0129,CRM-INV-01191,2026-01-11,6735.08,Posted
ACCT-INV-01192,CUST-0017,CRM-INV-01192,2026-01-11,1573.98,Posted
ACCT-INV-01193,CUST-0200,CRM-INV-01193,2026-01-24,720.24,Posted
ACCT-INV-01194,CUST-0118,CRM-INV-01194,2026-01-19,1465.68,Posted
ACCT-INV-01195,CUST-0094,CRM-INV-01195,2026-01-22,577.46,Posted
ACCT-INV-01196,CUST-0130,CRM-INV-01196,2026-01-03,4692.56,Posted
ACCT-INV-01197,CUST-0190,CRM-INV-01197,2026-01-06,4169.04,Posted
ACCT-INV-01198,CUST-0069,CRM-INV-01198,2026-01-18,3709.88,Posted
ACCT-INV-01199,CUST-0059,CRM-INV-01199,2026-01-08,6350.03,Posted
ACCT-INV-01201,CUST-0077,CRM-INV-01201,2026-01-19,463.33,Posted
ACCT-INV-01202,CUST-0029,CRM-INV-01202,2026-01-24,5311.47,Posted
ACCT-INV-01203,CUST-0127,CRM-INV-01203,2026-01-21,5858.61,Posted
ACCT-INV-01204,CUST-0077,CRM-INV-01204,2026-01-09,5806.11,Posted
ACCT-INV-01205,CUST-0131,CRM-INV-01205,2026-01-16,6557.43,Posted
ACCT-INV-01206,CUST-0176,CRM-INV-01206,2026-01-18,901.38,Posted
ACCT-INV-01207,CUST-0129,CRM-INV-01207,2026-01-10,1567.46,Posted
ACCT-INV-01208,CUST-0040,CRM-INV-01208,2026-01-11,1867.72,Posted
ACCT-INV-01209,CUST-0041,CRM-INV-01209,2026-01-11,5924.91,Posted
ACCT-INV-01210,CUST-0187,CRM-INV-01210,2026-01-12,4216.80,Posted
ACCT-INV-01211,CUST-0104,CRM-INV-01211,2026-01-02,5378.92,Posted
ACCT-INV-01212,CUST-0096,CRM-INV-01212,2026-01-01,3952.72,Posted
ACCT-INV-01213,CUST-0028,CRM-INV-01213,2026-01-03,1828.50,Posted
ACCT-INV-01215,CUST-0181,CRM-INV-01215,2026-01-16,1671.72,Posted
ACCT-INV-01216,CUST-0088,CRM-INV-01216,2026-01-09,5494.73,Posted
ACCT-INV-01217,CUST-0039,CRM-INV-01217,2026-01-19,1423.12,Posted
ACCT-INV-01218,CUST-0140,CRM-INV-01218,2026-01-25,2702.11,Posted
ACCT-INV-01219,CUST-0180,CRM-INV-01219,2026-01-23,7249.60,Posted
ACCT-INV-01220,CUST-0118,CRM-INV-01220,2026-01-12,3358.93,Posted
ACCT-INV-01221,CUST-0110,CRM-INV-01221,2026-01-13,6630.36,Posted
ACCT-INV-01222,CUST-0126,CRM-INV-01222,2026-01-10,3444.19,Posted
ACCT-INV-01223,CUST-0023,CRM-INV-01223,2026-01-19,2528.02,Posted
ACCT-INV-01224,CUST-0190,CRM-INV-01224,2026-01-05,3390.33,Posted
ACCT-INV-01225,CUST-0103,CRM-INV-01225,2026-01-19,2145.48,Posted
ACCT-INV-01226,CUST-0067,CRM-INV-01226,2026-01-28,2814.50,Posted
ACCT-INV-01227,CUST-0052,CRM-INV-01227,2026-01-25,4024.75,Posted
ACCT-INV-01228,CUST-0139,CRM-INV-01228,2026-01-12,1223.40,Posted
ACCT-INV-01229,CUST-0169,CRM-INV-01229,2026-01-07,1922.31,Posted
ACCT-INV-01230,CUST-0056,CRM-INV-01230,2026-01-25,935.67,Posted
ACCT-INV-01231,CUST-0191,CRM-INV-01231,2026-01-28,3365.64,Posted
ACCT-INV-01232,CUST-0053,CRM-INV-01232,2026-01-25,3057.28,Posted
ACCT-INV-01233,CUST-0126,CRM-INV-01233,2026-01-24,23992.61,Posted
ACCT-INV-01234,CUST-0117,CRM-INV-01234,2026-01-01,2375.80,Posted
ACCT-INV-01235,CUST-0026,CRM-INV-01235,2026-01-12,2170.43,Posted
ACCT-INV-01236,CUST-0100,CRM-INV-01236,2026-01-29,5180.29,Posted
ACCT-INV-01237,CUST-0033,CRM-INV-01237,2026-01-17,2835.00,Posted
ACCT-INV-01238,CUST-0054,CRM-INV-01238,2026-01-28,2837.95,Posted
ACCT-INV-01239,CUST-0039,CRM-INV-01239,2026-01-24,987.35,Posted
ACCT-INV-01240,CUST-0079,CRM-INV-01240,2026-01-13,1937.39,Posted
ACCT-INV-01241,CUST-0009,CRM-INV-01241,2026-01-24,531.75,Posted
ACCT-INV-01242,CUST-0185,CRM-INV-01242,2026-01-17,2382.98,Posted
ACCT-INV-01243,CUST-0024,CRM-INV-01243,2026-01-14,2473.84,Posted
ACCT-INV-01244,CUST-0107,CRM-INV-01244,2026-01-28,7042.34,Posted
ACCT-INV-01245,CUST-0094,CRM-INV-01245,2026-01-31,5236.99,Posted
ACCT-INV-01246,CUST-0037,CRM-INV-01246,2026-01-08,732.84,Posted
ACCT-INV-01247,CUST-0073,CRM-INV-01247,2026-01-29,7375.18,Posted
ACCT-INV-01248,CUST-0034,CRM-INV-01248,2026-01-11,3601.65,Posted
ACCT-INV-01249,CUST-0047,CRM-INV-01249,2026-01-01,965.34,Posted
ACCT-INV-01250,CUST-0003,CRM-INV-01250,2026-01-19,3522.50,Posted
ACCT-INV-01251,CUST-0031,CRM-INV-01251,2026-01-24,4520.28,Posted
ACCT-INV-01252,CUST-0125,CRM-INV-01252,2026-01-25,3738.02,Posted
ACCT-INV-01253,CUST-0033,CRM-INV-01253,2026-01-04,1394.75,Posted
ACCT-INV-01254,CUST-0089,CRM-INV-01254,2026-01-10,3553.61,Posted
ACCT-INV-01255,CUST-0051,CRM-INV-01255,2026-01-24,2771.00,Posted
ACCT-INV-01256,CUST-0178,CRM-INV-01256,2026-01-31,4055.54,Posted
ACCT-INV-01257,CUST-0157,CRM-INV-01257,2026-01-14,1591.83,Posted
ACCT-INV-01258,CUST-0134,CRM-INV-01258,2026-01-14,6275.35,Posted
ACCT-INV-01259,CUST-0188,CRM-INV-01259,2026-01-20,4362.16,Posted
ACCT-INV-01260,CUST-0041,CRM-INV-01260,2026-01-21,4226.32,Posted
ACCT-INV-01261,CUST-0032,CRM-INV-01261,2026-01-24,6569.63,Posted
ACCT-INV-01262,CUST-0135,CRM-INV-01262,2026-01-04,5865.72,Posted
ACCT-INV-01263,CUST-0194,CRM-INV-01263,2026-01-30,4557.26,Posted
ACCT-INV-01264,CUST-0044,CRM-INV-01264,2026-01-29,5824.28,Posted
ACCT-INV-01265,CUST-0111,CRM-INV-01265,2026-01-14,57.84,Posted
ACCT-INV-01266,CUST-0072,CRM-INV-01266,2026-01-27,25703.54,Posted
ACCT-INV-01267,CUST-0022,CRM-INV-01267,2026-01-01,1403.44,Posted
ACCT-INV-01268,CUST-0127,CRM-INV-01268,2026-01-08,2344.97,Posted
ACCT-INV-01269,CUST-0165,CRM-INV-01269,2026-01-31,42.28,Posted
ACCT-INV-01270,CUST-0196,CRM-INV-01270,2026-01-08,3780.90,Posted
ACCT-INV-01271,CUST-0147,CRM-INV-01271,2026-01-28,3570.99,Posted
ACCT-INV-01272,CUST-0106,CRM-INV-01272,2026-01-26,1344.32,Posted
ACCT-INV-01274,CUST-0163,CRM-INV-01274,2026-01-09,3110.48,Posted
ACCT-INV-01275,CUST-0200,CRM-INV-01275,2026-01-27,3357.02,Posted
ACCT-INV-01276,CUST-0190,CRM-INV-01276,2026-01-26,1665.29,Posted
ACCT-INV-01277,CUST-0081,CRM-INV-01277,2026-01-20,6724.98,Posted
ACCT-INV-01278,CUST-0113,CRM-INV-01278,2026-01-29,3766.84,Posted
ACCT-INV-01279,CUST-0080,CRM-INV-01279,2026-01-30,5579.35,Posted
ACCT-INV-01280,CUST-0038,CRM-INV-01280,2026-01-23,3480.47,Posted
ACCT-INV-01281,CUST-0189,CRM-INV-01281,2026-01-27,1243.29,Posted
ACCT-INV-01282,CUST-0040,CRM-INV-01282,2026-01-22,2690.92,Posted
ACCT-INV-01283,CUST-0056,CRM-INV-01283,2026-01-05,216.32,Posted
ACCT-INV-01284,CUST-0157,CRM-INV-01284,2026-01-16,6105.38,Posted
