line_id,acct_invoice_id,product_id,quantity,unit_price,line_total
ACCT-LN-004599,ACCT-INV-01555,PROD-0035,1,386.42,386.42
ACCT-LN-004600,ACCT-INV-01555,PROD-0018,2,334.54,669.08
ACCT-LN-004601,ACCT-INV-01555,PROD-0013,1,291.02,291.02
ACCT-LN-004602,ACCT-INV-01556,PROD-0047,7,450.44,3153.08
ACCT-LN-004603,ACCT-INV-01556,PROD-0070,2,64.42,128.84
ACCT-LN-004604,ACCT-INV-01556,PROD-0034,3,233.28,699.84
ACCT-LN-004605,ACCT-INV-01556,PROD-0076,4,358.04,1432.16
ACCT-LN-004606,ACCT-INV-01557,PROD-0090,2,163.51,327.02
ACCT-LN-004607,ACCT-INV-01557,PROD-0081,1,291.38,291.38
ACCT-LN-004608,ACCT-INV-01557,PROD-0061,4,422.03,1688.12
ACCT-LN-004609,ACCT-INV-01557,PROD-0094,3,168.04,504.12
ACCT-LN-004610,ACCT-INV-01557,PROD-0022,4,311.47,1245.88
ACCT-LN-004611,ACCT-INV-01558,PROD-0035,4,386.42,1545.68
ACCT-LN-004612,ACCT-INV-01558,PROD-0064,4,386.95,1547.80
ACCT-LN-004613,ACCT-INV-01558,PROD-0008,7,317.23,2220.61
ACCT-LN-004614,ACCT-INV-01558,PROD-0028,7,240.31,1682.17
ACCT-LN-004615,ACCT-INV-01558,PROD-0025,5,133.33,666.65
ACCT-LN-004616,ACCT-INV-01559,PROD-0075,5,66.19,330.95
ACCT-LN-004617,ACCT-INV-01559,PROD-0035,4,386.42,1545.68
ACCT-LN-004618,ACCT-INV-01559,PROD-0079,2,145.17,290.34
ACCT-LN-004619,ACCT-INV-01559,PROD-0091,7,283.43,1984.01
ACCT-LN-004620,ACCT-INV-01560,PROD-0015,22,309.23,6803.06
ACCT-LN-004621,ACCT-INV-01561,PROD-0074,3,21.14,63.42
ACCT-LN-004622,ACCT-INV-01561,PROD-0083,2,251.46,502.92
ACCT-LN-004623,ACCT-INV-01562,PROD-0030,4,494.13,1976.52
ACCT-LN-004624,ACCT-INV-01563,PROD-0018,4,334.54,1338.16
ACCT-LN-004625,ACCT-INV-01563,PROD-0036,2,148.18,296.36
ACCT-LN-004626,ACCT-INV-01563,PROD-0074,1,21.14,21.14
ACCT-LN-004627,ACCT-INV-01563,PROD-0084,4,180.06,720.24
ACCT-LN-004628,ACCT-INV-01564,PROD-0014,6,162.38,974.28
ACCT-LN-004629,ACCT-INV-01564,PROD-0027,8,392.53,3140.24
ACCT-LN-004630,ACCT-INV-01564,PROD-0019,3,177.57,532.71
ACCT-LN-004631,ACCT-INV-01564,PROD-0093,2,163.71,327.42
ACCT-LN-004632,ACCT-INV-01565,PROD-0085,5,284.56,1422.80
ACCT-LN-004633,ACCT-INV-01565,PROD-0057,4,137.35,549.40
ACCT-LN-004634,ACCT-INV-01565,PROD-0082,3,28.92,86.76
ACCT-LN-004635,ACCT-INV-01565,PROD-0027,7,392.53,2747.71
ACCT-LN-004636,ACCT-INV-01566,PROD-0063,8,474.66,3797.28
ACCT-LN-004637,ACCT-INV-01566,PROD-0036,7,148.18,1037.26
ACCT-LN-004638,ACCT-INV-01567,PROD-0021,1,86.47,86.47
ACCT-LN-004639,ACCT-INV-01567,PROD-0008,8,317.23,2537.84
ACCT-LN-004640,ACCT-INV-01567,PROD-0068,5,207.38,1036.90
ACCT-LN-004641,ACCT-INV-01567,PROD-0027,7,392.53,2747.71
ACCT-LN-004642,ACCT-INV-01568,PROD-0036,3,148.18,444.54
ACCT-LN-004643,ACCT-INV-01568,PROD-0055,1,173.52,173.52
ACCT-LN-004644,ACCT-INV-01568,PROD-0061,2,422.03,844.06
ACCT-LN-004645,ACCT-INV-01569,PROD-0058,4,378.28,1513.12
ACCT-LN-004646,ACCT-INV-01569,PROD-0089,5,60.13,300.65
ACCT-LN-004647,ACCT-INV-01570,PROD-0062,4,76.22,304.88
ACCT-LN-004648,ACCT-INV-01570,PROD-0057,3,137.35,412.05
ACCT-LN-004649,ACCT-INV-01571,PROD-0050,4,422.65,1690.60
ACCT-LN-004650,ACCT-INV-01571,PROD-0071,3,405.68,1217.04
ACCT-LN-004651,ACCT-INV-01571,PROD-0015,5,309.23,1546.15
ACCT-LN-004652,ACCT-INV-01571,PROD-0093,6,163.71,982.26
ACCT-LN-004653,ACCT-INV-01572,PROD-0085,5,284.56,1422.80
ACCT-LN-004654,ACCT-INV-01572,PROD-0096,7,366.42,2564.94
ACCT-LN-004655,ACCT-INV-01572,PROD-0003,2,492.35,984.70
ACCT-LN-004656,ACCT-INV-01573,PROD-0033,4,450.15,1800.60
ACCT-LN-004657,ACCT-INV-01573,PROD-0097,3,304.44,913.32
ACCT-LN-004658,ACCT-INV-01573,PROD-0081,8,291.38,2331.04
ACCT-LN-004659,ACCT-INV-01574,PROD-0042,7,203.90,1427.30
ACCT-LN-004660,ACCT-INV-01575,PROD-0024,2,363.40,726.80
ACCT-LN-004661,ACCT-INV-01575,PROD-0094,5,168.04,840.20
ACCT-LN-004662,ACCT-INV-01576,PROD-0076,16,358.04,5728.64
ACCT-LN-004663,ACCT-INV-01576,PROD-0081,22,291.38,6410.36
ACCT-LN-004664,ACCT-INV-01576,PROD-0086,29,56.52,1639.08
ACCT-LN-004665,ACCT-INV-01577,PROD-0061,4,422.03,1688.12
ACCT-LN-004666,ACCT-INV-01577,PROD-0032,6,221.97,1331.82
ACCT-LN-004667,ACCT-INV-01577,PROD-0006,6,348.13,2088.78
ACCT-LN-004668,ACCT-INV-01577,PROD-0046,8,276.04,2208.32
ACCT-LN-004669,ACCT-INV-01578,PROD-0030,7,494.13,3458.91
ACCT-LN-004670,ACCT-INV-01578,PROD-0072,1,394.58,394.58
ACCT-LN-004671,ACCT-INV-01578,PROD-0089,2,60.13,120.26
ACCT-LN-004672,ACCT-INV-01578,PROD-0014,3,162.38,487.14
ACCT-LN-004673,ACCT-INV-01579,PROD-0053,2,80.81,161.62
ACCT-LN-004674,ACCT-INV-01579,PROD-0014,8,162.38,1299.04
ACCT-LN-004675,ACCT-INV-01579,PROD-0092,3,175.43,526.29
ACCT-LN-004676,ACCT-INV-01579,PROD-0029,4,236.38,945.52
ACCT-LN-004677,ACCT-INV-01580,PROD-0002,7,368.34,2578.38
ACCT-LN-004678,ACCT-INV-01580,PROD-0016,5,229.45,1147.25
ACCT-LN-004679,ACCT-INV-01580,PROD-0083,8,251.46,2011.68
ACCT-LN-004680,ACCT-INV-01581,PROD-0079,2,145.17,290.34
ACCT-LN-004681,ACCT-INV-01581,PROD-0012,5,343.50,1717.50
ACCT-LN-004682,ACCT-INV-01582,PROD-0006,8,348.13,2785.04
ACCT-LN-004683,ACCT-INV-01582,PROD-0089,5,60.13,300.65
ACCT-LN-004684,ACCT-INV-01583,PROD-0063,4,474.66,1898.64
ACCT-LN-004685,ACCT-INV-01584,PROD-0065,4,482.41,1929.64
ACCT-LN-004686,ACCT-INV-01585,PROD-0090,6,163.51,981.06
ACCT-LN-004687,ACCT-INV-01585,PROD-0046,8,276.04,2208.32
ACCT-LN-004688,ACCT-INV-01585,PROD-0072,3,394.58,1183.74
ACCT-LN-004689,ACCT-INV-01585,PROD-0004,2,107.19,214.38
ACCT-LN-004690,ACCT-INV-01586,PROD-0025,3,133.33,399.99
ACCT-LN-004691,ACCT-INV-01586,PROD-0021,4,86.47,345.88
ACCT-LN-004692,ACCT-INV-01586,PROD-0095,1,107.90,107.90
ACCT-LN-004693,ACCT-INV-01587,PROD-0026,3,447.94,1343.82
ACCT-LN-004694,ACCT-INV-01587,PROD-0038,8,54.08,432.64
ACCT-LN-004695,ACCT-INV-01588,PROD-0018,1,334.54,334.54
ACCT-LN-004696,ACCT-INV-01588,PROD-0016,4,229.45,917.80
ACCT-LN-004697,ACCT-INV-01588,PROD-0047,5,450.44,2252.20
ACCT-LN-004698,ACCT-INV-01588,PROD-0088,7,328.26,2297.82
ACCT-LN-004699,ACCT-INV-01588,PROD-0020,2,341.31,682.62
ACCT-LN-004700,ACCT-INV-01589,PROD-0001,3,33.55,100.65
ACCT-LN-004701,ACCT-INV-01589,PROD-0048,1,226.38,226.38
ACCT-LN-004702,ACCT-INV-01589,PROD-0069,3,302.17,906.51
ACCT-LN-004703,ACCT-INV-01589,PROD-0088,7,328.26,2297.82
ACCT-LN-004704,ACCT-INV-01590,PROD-0010,3,338.44,1015.32
ACCT-LN-004705,ACCT-INV-01590,PROD-0054,2,141.18,282.36
ACCT-LN-004706,ACCT-INV-01591,PROD-0035,6,386.42,2318.52
ACCT-LN-004707,ACCT-INV-01591,PROD-0058,3,378.28,1134.84
ACCT-LN-004708,ACCT-INV-01592,PROD-0028,8,240.31,1922.48
ACCT-LN-004709,ACCT-INV-01592,PROD-0055,3,173.52,520.56
ACCT-LN-004710,ACCT-INV-01592,PROD-0079,8,145.17,1161.36
ACCT-LN-004711,ACCT-INV-01592,PROD-0036,6,148.18,889.08
ACCT-LN-004712,ACCT-INV-01592,PROD-0034,4,233.28,933.12
ACCT-LN-004713,ACCT-INV-01593,PROD-0026,7,447.94,3135.58
ACCT-LN-004714,ACCT-INV-01594,PROD-0012,2,343.50,687.00
ACCT-LN-004715,ACCT-INV-01594,PROD-0089,3,60.13,180.39
ACCT-LN-004716,ACCT-INV-01594,PROD-0007,4,191.65,766.60
ACCT-LN-004717,ACCT-INV-01594,PROD-0095,2,107.90,215.80
ACCT-LN-004718,ACCT-INV-01595,PROD-0092,3,175.43,526.29
ACCT-LN-004719,ACCT-INV-01595,PROD-0007,3,191.65,574.95
ACCT-LN-004720,ACCT-INV-01595,PROD-0069,4,302.17,1208.68
ACCT-LN-004721,ACCT-INV-01595,PROD-0017,4,399.96,1599.84
ACCT-LN-004722,ACCT-INV-01595,PROD-0007,2,191.65,383.30
ACCT-LN-004723,ACCT-INV-01596,PROD-0068,2,207.38,414.76
ACCT-LN-004724,ACCT-INV-01596,PROD-0034,5,233.28,1166.40
ACCT-LN-004725,ACCT-INV-01596,PROD-0043,3,430.52,1291.56
ACCT-LN-004726,ACCT-INV-01597,PROD-0027,3,392.53,1177.59
ACCT-LN-004727,ACCT-INV-01597,PROD-0029,2,236.38,472.76
ACCT-LN-004728,ACCT-INV-01597,PROD-0067,3,465.51,1396.53
ACCT-LN-004729,ACCT-INV-01597,PROD-0080,8,150.28,1202.24
ACCT-LN-004730,ACCT-INV-01598,PROD-0011,6,283.89,1703.34
ACCT-LN-004731,ACCT-INV-01598,PROD-0059,3,123.75,371.25
ACCT-LN-004732,ACCT-INV-01598,PROD-0088,5,328.26,1641.30
ACCT-LN-004733,ACCT-INV-01598,PROD-0044,1,246.34,246.34
ACCT-LN-004734,ACCT-INV-01598,PROD-0005,1,15.82,15.82
ACCT-LN-004735,ACCT-INV-01599,PROD-0093,1,163.71,163.71
ACCT-LN-004736,ACCT-INV-01600,PROD-0011,2,283.89,567.78
ACCT-LN-004737,ACCT-INV-01600,PROD-0089,4,60.13,240.52
ACCT-LN-004738,ACCT-INV-01600,PROD-0062,2,76.22,152.44
ACCT-LN-004739,ACCT-INV-01600,PROD-0057,6,137.35,824.10
ACCT-LN-004740,ACCT-INV-01600,PROD-0008,1,317.23,317.23
ACCT-LN-004741,ACCT-INV-01601,PROD-0087,2,284.26,568.52
ACCT-LN-004742,ACCT-INV-01601,PROD-0065,5,482.41,2412.05
ACCT-LN-004743,ACCT-INV-01601,PROD-0097,5,304.44,1522.20
ACCT-LN-004744,ACCT-INV-01601,PROD-0034,3,233.28,699.84
ACCT-LN-004745,ACCT-INV-01602,PROD-0070,25,64.42,1610.50
ACCT-LN-004746,ACCT-INV-01602,PROD-0037,25,128.73,3218.25
ACCT-LN-004747,ACCT-INV-01602,PROD-0067,12,465.51,5586.12
ACCT-LN-004748,ACCT-INV-01602,PROD-0020,15,341.31,5119.65
ACCT-LN-004749,ACCT-INV-01602,PROD-0098,19,158.68,3014.92
ACCT-LN-004750,ACCT-INV-01603,PROD-0061,11,422.03,4642.33
ACCT-LN-004751,ACCT-INV-01603,PROD-0065,23,482.41,11095.43
ACCT-LN-004752,ACCT-INV-01603,PROD-0060,10,380.80,3808.00
ACCT-LN-004753,ACCT-INV-01603,PROD-0006,29,348.13,10095.77
ACCT-LN-004754,ACCT-INV-01604,PROD-0049,6,339.40,2036.40
ACCT-LN-004755,ACCT-INV-01604,PROD-0082,6,28.92,173.52
ACCT-LN-004756,ACCT-INV-01605,PROD-0068,3,207.38,622.14
ACCT-LN-004757,ACCT-INV-01605,PROD-0052,7,288.73,2021.11
ACCT-LN-004758,ACCT-INV-01605,PROD-0073,2,335.84,671.68
ACCT-LN-004759,ACCT-INV-01606,PROD-0066,4,482.89,1931.56
ACCT-LN-004760,ACCT-INV-01606,PROD-0042,6,203.90,1223.40
ACCT-LN-004761,ACCT-INV-01606,PROD-0085,1,284.56,284.56
ACCT-LN-004762,ACCT-INV-01607,PROD-0049,1,339.40,339.40
ACCT-LN-004763,ACCT-INV-01607,PROD-0071,1,405.68,405.68
ACCT-LN-004764,ACCT-INV-01607,PROD-0081,8,291.38,2331.04
ACCT-LN-004765,ACCT-INV-01607,PROD-0007,7,191.65,1341.55
ACCT-LN-004766,ACCT-INV-01607,PROD-0027,4,392.53,1570.12
ACCT-LN-004767,ACCT-INV-01608,PROD-0080,6,150.28,901.68
ACCT-LN-004768,ACCT-INV-01608,PROD-0003,3,492.35,1477.05
ACCT-LN-004769,ACCT-INV-01608,PROD-0017,2,399.96,799.92
ACCT-LN-004770,ACCT-INV-01608,PROD-0008,5,317.23,1586.15
ACCT-LN-004771,ACCT-INV-01609,PROD-0033,2,450.15,900.30
ACCT-LN-004772,ACCT-INV-01609,PROD-0072,1,394.58,394.58
ACCT-LN-004773,ACCT-INV-01609,PROD-0034,5,233.28,1166.40
ACCT-LN-004774,ACCT-INV-01609,PROD-0083,3,251.46,754.38
ACCT-LN-004775,ACCT-INV-01610,PROD-0067,4,465.51,1862.04
ACCT-LN-004776,ACCT-INV-01610,PROD-0049,4,339.40,1357.60
ACCT-LN-004777,ACCT-INV-01611,PROD-0032,3,221.97,665.91
ACCT-LN-004778,ACCT-INV-01611,PROD-0087,2,284.26,568.52
ACCT-LN-004779,ACCT-INV-01611,PROD-0019,7,177.57,1242.99
ACCT-LN-004780,ACCT-INV-01612,PROD-0067,28,465.51,13034.28
ACCT-LN-004781,ACCT-INV-01612,PROD-0083,19,251.46,4777.74
ACCT-LN-004782,ACCT-INV-01613,PROD-0054,3,141.18,423.54
ACCT-LN-004783,ACCT-INV-01613,PROD-0048,7,226.38,1584.66
ACCT-LN-004784,ACCT-INV-01614,PROD-0011,8,283.89,2271.12
ACCT-LN-004785,ACCT-INV-01614,PROD-0006,7,348.13,2436.91
ACCT-LN-004786,ACCT-INV-01614,PROD-0038,7,54.08,378.56
ACCT-LN-004787,ACCT-INV-01615,PROD-0006,3,348.13,1044.39
ACCT-LN-004788,ACCT-INV-01615,PROD-0052,4,288.73,1154.92
ACCT-LN-004789,ACCT-INV-01615,PROD-0093,6,163.71,982.26
ACCT-LN-004790,ACCT-INV-01616,PROD-0025,1,133.33,133.33
ACCT-LN-004791,ACCT-INV-01616,PROD-0086,2,56.52,113.04
ACCT-LN-004792,ACCT-INV-01616,PROD-0061,7,422.03,2954.21
ACCT-LN-004793,ACCT-INV-01617,PROD-0066,1,482.89,482.89
ACCT-LN-004794,ACCT-INV-01617,PROD-0099,4,21.86,87.44
ACCT-LN-004795,ACCT-INV-01617,PROD-0094,2,168.04,336.08
ACCT-LN-004796,ACCT-INV-01618,PROD-0067,3,465.51,1396.53
ACCT-LN-004797,ACCT-INV-01618,PROD-0036,6,148.18,889.08
ACCT-LN-004798,ACCT-INV-01618,PROD-0093,3,163.71,491.13
ACCT-LN-004799,ACCT-INV-01618,PROD-0060,1,380.80,380.80
ACCT-LN-004800,ACCT-INV-01618,PROD-0087,6,284.26,1705.56
ACCT-LN-004801,ACCT-INV-01619,PROD-0038,4,54.08,216.32
ACCT-LN-004802,ACCT-INV-01620,PROD-0025,5,133.33,666.65
ACCT-LN-004803,ACCT-INV-01620,PROD-0076,6,358.04,2148.24
ACCT-LN-004804,ACCT-INV-01620,PROD-0091,2,283.43,566.86
ACCT-LN-004805,ACCT-INV-01621,PROD-0014,2,162.38,324.76
ACCT-LN-004806,ACCT-INV-01621,PROD-0013,8,291.02,2328.16
ACCT-LN-004807,ACCT-INV-01622,PROD-0070,1,64.42,64.42
ACCT-LN-004808,ACCT-INV-01623,PROD-0012,4,343.50,1374.00
ACCT-LN-004809,ACCT-INV-01623,PROD-0064,4,386.95,1547.80
ACCT-LN-004810,ACCT-INV-01623,PROD-0018,7,334.54,2341.78
ACCT-LN-004811,ACCT-INV-01623,PROD-0083,6,251.46,1508.76
ACCT-LN-004812,ACCT-INV-01623,PROD-0029,1,236.38,236.38
ACCT-LN-004813,ACCT-INV-01624,PROD-0011,8,283.89,2271.12
ACCT-LN-004814,ACCT-INV-01625,PROD-0060,7,380.80,2665.60
ACCT-LN-004815,ACCT-INV-01626,PROD-0002,1,368.34,368.34
ACCT-LN-004816,ACCT-INV-01626,PROD-0024,4,363.40,1453.60
ACCT-LN-004817,ACCT-INV-01626,PROD-0004,1,107.19,107.19
ACCT-LN-004818,ACCT-INV-01626,PROD-0076,2,358.04,716.08
ACCT-LN-004819,ACCT-INV-01626,PROD-0043,7,430.52,3013.64
ACCT-LN-004820,ACCT-INV-01627,PROD-0068,1,207.38,207.38
ACCT-LN-004821,ACCT-INV-01627,PROD-0032,7,221.97,1553.79
ACCT-LN-004822,ACCT-INV-01627,PROD-0043,8,430.52,3444.16
ACCT-LN-004823,ACCT-INV-01627,PROD-0082,8,28.92,231.36
ACCT-LN-004824,ACCT-INV-01627,PROD-0034,5,233.28,1166.40
ACCT-LN-004825,ACCT-INV-01628,PROD-0001,4,33.55,134.20
ACCT-LN-004826,ACCT-INV-01628,PROD-0051,6,274.05,1644.30
ACCT-LN-004827,ACCT-INV-01628,PROD-0079,6,145.17,871.02
ACCT-LN-004828,ACCT-INV-01628,PROD-0018,1,334.54,334.54
ACCT-LN-004829,ACCT-INV-01630,PROD-0038,4,54.08,216.32
ACCT-LN-004830,ACCT-INV-01630,PROD-0030,7,494.13,3458.91
ACCT-LN-004831,ACCT-INV-01630,PROD-0068,8,207.38,1659.04
ACCT-LN-004832,ACCT-INV-01630,PROD-0044,1,246.34,246.34
ACCT-LN-004833,ACCT-INV-01630,PROD-0076,3,358.04,1074.12
ACCT-LN-004834,ACCT-INV-01631,PROD-0093,3,163.71,491.13
ACCT-LN-004835,ACCT-INV-01631,PROD-0028,3,240.31,720.93
ACCT-LN-004836,ACCT-INV-01632,PROD-0044,7,246.34,1724.38
ACCT-LN-004837,ACCT-INV-01632,PROD-0010,2,338.44,676.88
ACCT-LN-004838,ACCT-INV-01632,PROD-0033,1,450.15,450.15
ACCT-LN-004839,ACCT-INV-01633,PROD-0067,7,465.51,3258.57
ACCT-LN-004840,ACCT-INV-01633,PROD-0096,1,366.42,366.42
ACCT-LN-004841,ACCT-INV-01634,PROD-0031,8,312.14,2497.12
ACCT-LN-004842,ACCT-INV-01634,PROD-0051,7,274.05,1918.35
ACCT-LN-004843,ACCT-INV-01634,PROD-0056,1,149.95,149.95
ACCT-LN-004844,ACCT-INV-01635,PROD-0055,10,173.52,1735.20
ACCT-LN-004845,ACCT-INV-01635,PROD-0006,16,348.13,5570.08
ACCT-LN-004846,ACCT-INV-01636,PROD-0047,7,450.44,3153.08
ACCT-LN-004847,ACCT-INV-01636,PROD-0051,2,274.05,548.10
ACCT-LN-004848,ACCT-INV-01637,PROD-0020,8,341.31,2730.48
ACCT-LN-004849,ACCT-INV-01637,PROD-0010,6,338.44,2030.64
ACCT-LN-004850,ACCT-INV-01637,PROD-0096,4,366.42,1465.68
ACCT-LN-004851,ACCT-INV-01637,PROD-0013,3,291.02,873.06
ACCT-LN-004852,ACCT-INV-01638,PROD-0046,1,276.04,276.04
ACCT-LN-004853,ACCT-INV-01638,PROD-0056,3,149.95,449.85
ACCT-LN-004854,ACCT-INV-01638,PROD-0056,2,149.95,299.90
ACCT-LN-004855,ACCT-INV-01639,PROD-0083,3,251.46,754.38
ACCT-LN-004856,ACCT-INV-01639,PROD-0080,4,150.28,601.12
ACCT-LN-004857,ACCT-INV-01639,PROD-0068,5,207.38,1036.90
ACCT-LN-004858,ACCT-INV-01639,PROD-0038,1,54.08,54.08
ACCT-LN-004859,ACCT-INV-01639,PROD-0015,4,309.23,1236.92
ACCT-LN-004860,ACCT-INV-01640,PROD-0058,4,378.28,1513.12
ACCT-LN-004861,ACCT-INV-01640,PROD-0044,5,246.34,1231.70
ACCT-LN-004862,ACCT-INV-01640,PROD-0031,8,312.14,2497.12
ACCT-LN-004863,ACCT-INV-01640,PROD-0086,3,56.52,169.56
ACCT-LN-004864,ACCT-INV-01640,PROD-0053,1,80.81,80.81
ACCT-LN-004865,ACCT-INV-01641,PROD-0093,2,163.71,327.42
ACCT-LN-004866,ACCT-INV-01641,PROD-0007,2,191.65,383.30
ACCT-LN-004867,ACCT-INV-01641,PROD-0086,6,56.52,339.12
ACCT-LN-004868,ACCT-INV-01641,PROD-0058,1,378.28,378.28
ACCT-LN-004869,ACCT-INV-01641,PROD-0078,1,390.70,390.70
ACCT-LN-004870,ACCT-INV-01642,PROD-0038,19,54.08,1027.52
ACCT-LN-004871,ACCT-INV-01643,PROD-0033,3,450.15,1350.45
ACCT-LN-004872,ACCT-INV-01643,PROD-0052,7,288.73,2021.11
ACCT-LN-004873,ACCT-INV-01643,PROD-0099,7,21.86,153.02
ACCT-LN-004874,ACCT-INV-01643,PROD-0100,5,37.08,185.40
ACCT-LN-004875,ACCT-INV-01644,PROD-0096,8,366.42,2931.36
ACCT-LN-004876,ACCT-INV-01644,PROD-0012,5,343.50,1717.50
ACCT-LN-004877,ACCT-INV-01644,PROD-0019,6,177.57,1065.42
ACCT-LN-004878,ACCT-INV-01644,PROD-0075,7,66.19,463.33
ACCT-LN-004879,ACCT-INV-01644,PROD-0082,4,28.92,115.68
ACCT-LN-004880,ACCT-INV-01645,PROD-0003,5,492.35,2461.75
ACCT-LN-004881,ACCT-INV-01645,PROD-0073,4,335.84,1343.36
ACCT-LN-004882,ACCT-INV-01645,PROD-0023,4,216.00,864.00
ACCT-LN-004883,ACCT-INV-01646,PROD-0038,3,54.08,162.24
ACCT-LN-004884,ACCT-INV-01646,PROD-0100,7,37.08,259.56
ACCT-LN-004885,ACCT-INV-01647,PROD-0053,1,80.81,80.81
ACCT-LN-004886,ACCT-INV-01648,PROD-0082,2,28.92,57.84
ACCT-LN-004887,ACCT-INV-01648,PROD-0059,7,123.75,866.25
ACCT-LN-004888,ACCT-INV-01648,PROD-0004,8,107.19,857.52
ACCT-LN-004889,ACCT-INV-01648,PROD-0023,4,216.00,864.00
ACCT-LN-004890,ACCT-INV-01649,PROD-0078,4,390.70,1562.80
ACCT-LN-004891,ACCT-INV-01649,PROD-0042,6,203.90,1223.40
ACCT-LN-004892,ACCT-INV-01649,PROD-0084,4,180.06,720.24
ACCT-LN-004893,ACCT-INV-01649,PROD-0067,3,465.51,1396.53
ACCT-LN-004894,ACCT-INV-01649,PROD-0085,1,284.56,284.56
ACCT-LN-004895,ACCT-INV-01650,PROD-0045,7,380.44,2663.08
ACCT-LN-004896,ACCT-INV-01651,PROD-0079,7,145.17,1016.19
ACCT-LN-004897,ACCT-INV-01651,PROD-0044,1,246.34,246.34
ACCT-LN-004898,ACCT-INV-01651,PROD-0071,3,405.68,1217.04
ACCT-LN-004899,ACCT-INV-01651,PROD-0052,6,288.73,1732.38
ACCT-LN-004900,ACCT-INV-01651,PROD-0070,3,64.42,193.26
ACCT-LN-004901,ACCT-INV-01652,PROD-0049,7,339.40,2375.80
ACCT-LN-004902,ACCT-INV-01652,PROD-0045,7,380.44,2663.08
ACCT-LN-004903,ACCT-INV-01652,PROD-0081,2,291.38,582.76
ACCT-LN-004904,ACCT-INV-01652,PROD-0028,1,240.31,240.31
ACCT-LN-004905,ACCT-INV-01652,PROD-0072,8,394.58,3156.64
ACCT-LN-004906,ACCT-INV-01653,PROD-0099,4,21.86,87.44
ACCT-LN-004907,ACCT-INV-01653,PROD-0068,6,207.38,1244.28
ACCT-LN-004908,ACCT-INV-01654,PROD-0025,5,133.33,666.65
ACCT-LN-004909,ACCT-INV-01654,PROD-0052,3,288.73,866.19
ACCT-LN-004910,ACCT-INV-01654,PROD-0031,5,312.14,1560.70
ACCT-LN-004911,ACCT-INV-01655,PROD-0004,3,107.19,321.57
ACCT-LN-004912,ACCT-INV-01656,PROD-0086,7,56.52,395.64
ACCT-LN-004913,ACCT-INV-01657,PROD-0015,7,309.23,2164.61
ACCT-LN-004914,ACCT-INV-01658,PROD-0079,6,145.17,871.02
ACCT-LN-004915,ACCT-INV-01658,PROD-0004,1,107.19,107.19
ACCT-LN-004916,ACCT-INV-01659,PROD-0079,5,145.17,725.85
ACCT-LN-004917,ACCT-INV-01660,PROD-0095,6,107.90,647.40
ACCT-LN-004918,ACCT-INV-01661,PROD-0081,4,291.38,1165.52
ACCT-LN-004919,ACCT-INV-01661,PROD-0075,8,66.19,529.52
ACCT-LN-004920,ACCT-INV-01662,PROD-0094,6,168.04,1008.24
ACCT-LN-004921,ACCT-INV-01663,PROD-0064,8,386.95,3095.60
ACCT-LN-004922,ACCT-INV-01664,PROD-0008,8,317.23,2537.84
ACCT-LN-004923,ACCT-INV-01664,PROD-0018,7,334.54,2341.78
ACCT-LN-004924,ACCT-INV-01665,PROD-0077,3,483.25,1449.75
ACCT-LN-004925,ACCT-INV-01665,PROD-0045,1,380.44,380.44
ACCT-LN-004926,ACCT-INV-01666,PROD-0093,8,163.71,1309.68
ACCT-LN-004927,ACCT-INV-01666,PROD-0050,1,422.65,422.65
ACCT-LN-004928,ACCT-INV-01666,PROD-0021,2,86.47,172.94
ACCT-LN-004929,ACCT-INV-01666,PROD-0099,5,21.86,109.30
ACCT-LN-004930,ACCT-INV-01667,PROD-0034,2,233.28,466.56
ACCT-LN-004931,ACCT-INV-01667,PROD-0025,4,133.33,533.32
ACCT-LN-004932,ACCT-INV-01667,PROD-0026,8,447.94,3583.52
ACCT-LN-004933,ACCT-INV-01667,PROD-0030,2,494.13,988.26
ACCT-LN-004934,ACCT-INV-01667,PROD-0017,6,399.96,2399.76
ACCT-LN-004935,ACCT-INV-01668,PROD-0052,2,288.73,577.46
ACCT-LN-004936,ACCT-INV-01668,PROD-0060,2,380.80,761.60
ACCT-LN-004937,ACCT-INV-01668,PROD-0060,1,380.80,380.80
ACCT-LN-004938,ACCT-INV-01669,PROD-0011,3,283.89,851.67
ACCT-LN-004939,ACCT-INV-01670,PROD-0031,6,312.14,1872.84
ACCT-LN-004940,ACCT-INV-01670,PROD-0017,8,399.96,3199.68
ACCT-LN-004941,ACCT-INV-01670,PROD-0064,6,386.95,2321.70
ACCT-LN-004942,ACCT-INV-01670,PROD-0049,2,339.40,678.80
ACCT-LN-004943,ACCT-INV-01671,PROD-0038,5,54.08,270.40
ACCT-LN-004944,ACCT-INV-01671,PROD-0034,1,233.28,233.28
ACCT-LN-004945,ACCT-INV-01671,PROD-0093,3,163.71,491.13
ACCT-LN-004946,ACCT-INV-01671,PROD-0075,6,66.19,397.14
ACCT-LN-004947,ACCT-INV-01671,PROD-0007,3,191.65,574.95
ACCT-LN-004948,ACCT-INV-01672,PROD-0013,7,291.02,2037.14
ACCT-LN-004949,ACCT-INV-01673,PROD-0027,5,392.53,1962.65
ACCT-LN-004950,ACCT-INV-01673,PROD-0014,7,162.38,1136.66
ACCT-LN-004951,ACCT-INV-01673,PROD-0061,2,422.03,844.06
